;index;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;cond_name;alive_bool;status
242;76;76;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B24;2;24;1;1;77;1361;321;[1336,297,1390,354];2342.29;0.29726;1874.85;84;VinoLapa175Bini175;False;dead
243;77;77;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B24;2;24;1;1;78;1272;511;[1250,491,1292,542];2562.12;0.432136;1369.14;85;VinoLapa175Bini175;False;dead
244;78;78;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B24;2;24;1;1;79;1508;748;[1490,729,1539,776];2435.6;0.359478;1223.28;86;VinoLapa175Bini175;False;dead
245;79;79;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B24;2;24;1;1;80;424;1647;[401,1623,458,1677];2328.01;0.435946;1987.7;87;VinoLapa175Bini175;False;dead
246;80;80;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B24;2;24;1;1;81;1823;1665;[1802,1644,1848,1686];2345.19;0.52083;1293.55;88;VinoLapa175Bini175;False;dead
247;81;81;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B24;2;24;1;1;82;362;1689;[337,1656,386,1716];2073.85;0.171126;1594.84;89;VinoLapa175Bini175;False;dead
248;0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;1;955;73;[924,33,988,109];2633.94;0.628752;3576.16;7;VinoLapa175Bini175;False;dead
249;1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;2;211;86;[157,43,245,124];2379.39;0.615266;4724.91;8;VinoLapa175Bini175;False;dead
250;2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;3;1365;104;[1311,65,1409,136];2602.52;0.612769;4580.12;9;VinoLapa175Bini175;False;dead
251;3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;4;57;133;[2,93,92,164];2687.51;0.689052;4196.85;10;VinoLapa175Bini175;False;dead
252;4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;5;1555;124;[1527,104,1575,148];2179.23;0.645264;1451.12;11;VinoLapa175Bini175;False;dead
253;5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;6;530;137;[506,104,553,160];2254.15;0.59251;1766.25;12;VinoLapa175Bini175;False;dead
254;6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;7;1387;210;[1352,177,1423,269];2528.96;0.609532;4822.86;13;VinoLapa175Bini175;False;dead
255;7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;8;279;219;[244,180,315,257];2790.39;0.619184;4052.05;14;VinoLapa175Bini175;False;dead
256;8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;9;1953;229;[1907,196,2000,265];2408.9;0.662033;4264.98;15;VinoLapa175Bini175;False;dead
257;9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;10;1547;355;[1475,252,1597,443];2696.87;0.467011;11012.7;16;VinoLapa175Bini175;False;dead
258;10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;11;538;308;[482,267,578,346];2468.03;0.521809;5114.57;17;VinoLapa175Bini175;False;dead
259;11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;12;1194;297;[1174,274,1215,321];2398.47;0.535847;1491.57;18;VinoLapa175Bini175;False;dead
260;12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;13;672;337;[645,317,698,359];2402.47;0.554344;1588.46;19;VinoLapa175Bini175;False;dead
261;13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;14;1185;337;[1162,319,1203,359];2407.15;0.595703;1108.3;20;VinoLapa175Bini175;False;dead
262;14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;15;775;391;[740,359,811,423];2195.9;0.43763;3065.12;21;VinoLapa175Bini175;False;dead
263;15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;16;688;397;[593,367,722,455];2488.68;0.420845;6300.59;22;VinoLapa175Bini175;False;dead
264;16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;17;81;413;[50,380,122,444];2358.16;0.649915;3235.47;23;VinoLapa175Bini175;False;dead
265;17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;18;1423;419;[1401,400,1446,440];2417.37;0.64575;1371.27;24;VinoLapa175Bini175;False;dead
266;18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;19;1571;437;[1535,415,1598,468];2348.31;0.548214;2092.03;25;VinoLapa175Bini175;False;dead
267;19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;20;2125;441;[2103,425,2145,477];2274.49;0.646297;1590.59;26;VinoLapa175Bini175;False;dead
268;20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;21;2035;574;[1973,448,2113,632];2515.3;0.373289;14105.5;27;VinoLapa175Bini175;False;dead
269;21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;22;1972;488;[1944,459,2003,520];2404.42;0.666587;3021.47;28;VinoLapa175Bini175;False;dead
270;22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;23;892;523;[815,467,1002,564];2982.8;0.554694;9796.9;29;VinoLapa175Bini175;False;dead
271;23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;24;573;497;[540,469,610,547];2486.08;0.559296;3498.44;30;VinoLapa175Bini175;False;dead
272;24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;25;1547;486;[1521,467,1572,511];2308.39;0.603621;1393.63;31;VinoLapa175Bini175;False;dead
273;25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;26;1037;501;[1002,477,1061,527];2630.0;0.718243;1831.2;32;VinoLapa175Bini175;True;alive
274;26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;27;176;512;[118,470,263,551];2381.53;0.412481;6463.48;33;VinoLapa175Bini175;False;dead
275;27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;28;1321;493;[1276,451,1387,562];2485.84;0.513132;8167.99;34;VinoLapa175Bini175;False;dead
276;28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;29;1013;553;[950,509,1077,628];3157.75;0.657953;9489.21;35;VinoLapa175Bini175;False;dead
277;29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;30;298;617;[255,576,340,654];2600.86;0.646009;4580.12;36;VinoLapa175Bini175;False;dead
278;30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;31;534;614;[516,591,556,634];2175.97;0.425361;1042.29;37;VinoLapa175Bini175;False;dead
279;31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;32;1227;616;[1196,586,1257,646];2529.01;0.568276;2637.13;38;VinoLapa175Bini175;False;dead
280;32;32;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;33;608;626;[581,593,638,659];2529.93;0.489238;2664.82;39;VinoLapa175Bini175;False;dead
281;33;33;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;34;2121;621;[2065,601,2151,652];2603.91;0.57314;2573.26;40;VinoLapa175Bini175;False;dead
282;34;34;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;35;1583;637;[1556,611,1616,662];2539.02;0.703676;2296.45;41;VinoLapa175Bini175;True;alive
283;35;35;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;36;1713;647;[1682,619,1742,688];2359.5;0.598535;2890.52;42;VinoLapa175Bini175;False;dead
284;36;36;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;37;58;736;[8,639,103,783];2233.0;0.485304;8037.03;43;VinoLapa175Bini175;False;dead
285;37;37;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;38;2030;705;[1993,653,2075,750];2265.64;0.473374;4183.0;44;VinoLapa175Bini175;False;dead
286;38;38;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;39;1451;692;[1422,657,1473,717];2297.28;0.496681;2003.67;45;VinoLapa175Bini175;False;dead
287;39;39;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;40;1257;687;[1218,652,1352,772];2575.91;0.45522;7878.4;46;VinoLapa175Bini175;False;dead
288;40;40;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;41;261;778;[227,739,298,811];2989.07;0.741854;4136.16;48;VinoLapa175Bini175;True;alive
289;41;41;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;42;1006;776;[975,745,1047,825];2455.92;0.547187;3667.71;49;VinoLapa175Bini175;False;dead
290;42;42;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;43;189;790;[147,762,227,820];2802.72;0.680025;3174.78;50;VinoLapa175Bini175;False;dead
291;43;43;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;44;573;824;[536,789,701,912];2679.96;0.402347;10581.5;51;VinoLapa175Bini175;False;dead
292;44;44;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;45;218;838;[136,803,258,892];2739.76;0.673488;6690.25;52;VinoLapa175Bini175;False;dead
293;45;45;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;46;394;844;[341,810,428,876];2621.16;0.56658;3880.64;53;VinoLapa175Bini175;False;dead
294;46;46;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;47;750;860;[717,832,785,889];2634.07;0.56041;2777.67;54;VinoLapa175Bini175;False;dead
295;47;47;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;48;1718;946;[1675,908,1756,998];2476.37;0.559572;4703.62;55;VinoLapa175Bini175;False;dead
296;48;48;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;49;89;950;[42,916,141,987];2359.52;0.595444;4288.41;56;VinoLapa175Bini175;False;dead
297;49;49;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;50;366;966;[322,934,422,1004];2588.33;0.523682;5092.21;57;VinoLapa175Bini175;False;dead
298;50;50;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;51;514;1027;[478,987,565,1071];3234.61;0.714188;5148.64;58;VinoLapa175Bini175;True;alive
299;51;51;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;52;1133;1047;[1079,998,1173,1097];2904.5;0.675594;7101.21;59;VinoLapa175Bini175;False;dead
300;52;52;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;53;279;1089;[234,1044,338,1128];2502.12;0.496096;5640.51;60;VinoLapa175Bini175;False;dead
301;53;53;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;54;980;1081;[954,1059,1003,1106];2505.94;0.632546;1815.23;61;VinoLapa175Bini175;False;dead
302;54;54;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;55;1824;1084;[1804,1062,1848,1103];2452.72;0.662692;1363.82;62;VinoLapa175Bini175;False;dead
303;55;55;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;56;110;1106;[39,1066,146,1153];2270.29;0.430549;5027.27;63;VinoLapa175Bini175;False;dead
304;56;56;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;57;1790;1129;[1741,1093,1845,1161];2325.6;0.484093;4445.97;64;VinoLapa175Bini175;False;dead
305;57;57;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;58;1138;1166;[1090,1111,1197,1212];3463.22;0.638695;6704.09;65;VinoLapa175Bini175;False;dead
306;58;58;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;59;514;1152;[487,1119,551,1191];2576.39;0.586361;3166.27;66;VinoLapa175Bini175;False;dead
307;59;59;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;60;1027;1198;[983,1158,1068,1257];3195.51;0.703495;5809.79;68;VinoLapa175Bini175;True;alive
308;60;60;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;61;823;1215;[794,1186,854,1265];2876.45;0.674079;3571.9;69;VinoLapa175Bini175;False;dead
309;61;61;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;62;1088;1244;[1053,1203,1146,1270];2765.06;0.605235;3775.24;70;VinoLapa175Bini175;False;dead
310;62;62;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;63;2063;1250;[2027,1210,2113,1311];2733.61;0.63269;5663.93;71;VinoLapa175Bini175;False;dead
311;63;63;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;64;236;1309;[196,1257,299,1385];2691.93;0.483233;7951.86;72;VinoLapa175Bini175;False;dead
312;64;64;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;65;518;1320;[488,1276,550,1358];2809.85;0.562329;3483.53;73;VinoLapa175Bini175;False;dead
313;65;65;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;66;1505;1340;[1476,1310,1535,1377];2640.46;0.586006;2877.75;74;VinoLapa175Bini175;False;dead
314;66;66;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;67;1652;1475;[1620,1445,1681,1534];2588.53;0.587988;4278.82;75;VinoLapa175Bini175;False;dead
315;67;67;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;68;1909;1472;[1879,1446,1939,1518];2367.62;0.597452;3126.87;76;VinoLapa175Bini175;False;dead
316;68;68;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;69;565;1520;[523,1486,606,1558];2892.42;0.589814;3990.3;77;VinoLapa175Bini175;False;dead
317;69;69;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;70;583;1735;[496,1682,650,1796];4345.22;0.680191;12093.3;78;VinoLapa175Bini175;False;dead
318;70;70;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;71;1803;1774;[1780,1752,1831,1796];2439.11;0.643915;1633.17;79;VinoLapa175Bini175;False;dead
319;71;71;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;72;113;1870;[38,1836,155,1925];2609.47;0.44237;5662.87;80;VinoLapa175Bini175;False;dead
320;72;72;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;73;1302;1887;[1248,1841,1344,1940];2746.6;0.544896;5853.44;81;VinoLapa175Bini175;False;dead
321;73;73;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;74;853;1899;[828,1853,872,1921];2473.29;0.323611;1626.78;82;VinoLapa175Bini175;False;dead
322;74;74;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;75;582;1144;[552,1123,605,1164];2376.72;0.473681;1391.5;85;VinoLapa175Bini175;False;dead
323;75;75;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;76;498;1402;[480,1389,542,1430];2254.51;0.19244;1013.55;86;VinoLapa175Bini175;False;dead
324;76;76;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;77;522;1490;[499,1470,546,1514];2613.04;0.629895;1592.71;87;VinoLapa175Bini175;False;dead
325;77;77;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;78;233;1530;[207,1508,261,1560];2497.13;0.395316;1767.32;88;VinoLapa175Bini175;False;dead
326;78;78;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;1;79;313;1746;[252,1699,351,1793];2905.09;0.487147;5428.64;89;VinoLapa175Bini175;False;dead
327;0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;1;187;46;[139,5,233,93];4049.57;0.838806;5468.04;1;VinoLapa175Bini175;True;alive
328;1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;2;1416;52;[1391,17,1466,76];2578.78;0.567275;3086.42;4;VinoLapa175Bini175;False;dead
329;2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;3;1309;47;[1247,26,1358,91];2526.86;0.469173;4472.59;5;VinoLapa175Bini175;False;dead
330;3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;4;768;102;[750,83,785,128];2497.25;0.679705;1114.69;6;VinoLapa175Bini175;False;dead
331;4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;5;520;223;[492,112,572,250];2645.82;0.443968;6207.97;7;VinoLapa175Bini175;False;dead
332;5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;6;1275;174;[1248,133,1296,199];2449.71;0.510265;2138.88;8;VinoLapa175Bini175;False;dead
333;6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;7;799;193;[744,146,829,229];2716.11;0.559144;4489.62;9;VinoLapa175Bini175;False;dead
334;7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;8;948;198;[902,149,977,232];2375.12;0.45504;3993.5;10;VinoLapa175Bini175;False;dead
335;8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;9;2176;196;[2151,172,2200,220];2447.33;0.748543;1812.03;11;VinoLapa175Bini175;True;alive
336;9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;10;606;223;[581,195,635,256];2528.78;0.586134;2426.33;12;VinoLapa175Bini175;False;dead
337;10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;11;1665;268;[1631,202,1727,307];2567.91;0.514417;5786.37;13;VinoLapa175Bini175;False;dead
338;11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;12;819;236;[801,217,839,257];2442.55;0.72969;1102.98;14;VinoLapa175Bini175;True;alive
339;12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;13;686;267;[652,233,714,303];2728.13;0.577989;2984.21;15;VinoLapa175Bini175;False;dead
340;13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;14;587;263;[566,242,607,285];2502.82;0.651411;1247.77;16;VinoLapa175Bini175;False;dead
341;14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;15;636;273;[613,257,653,290];2513.72;0.765479;1042.29;17;VinoLapa175Bini175;True;alive
342;15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;16;1824;279;[1805,261,1848,303];2377.64;0.627684;1175.37;18;VinoLapa175Bini175;False;dead
343;16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;17;219;331;[194,278,244,359];2426.46;0.632106;3042.77;19;VinoLapa175Bini175;False;dead
344;17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;18;1817;347;[1786,322,1862,375];2457.87;0.581217;2693.56;21;VinoLapa175Bini175;False;dead
345;18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;19;1112;351;[1079,326,1141,390];2627.75;0.597655;2711.66;22;VinoLapa175Bini175;False;dead
346;19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;20;400;374;[357,350,431,405];2339.07;0.398819;2400.78;23;VinoLapa175Bini175;False;dead
347;20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;21;777;391;[758,372,799,412];2573.0;0.635798;1214.76;24;VinoLapa175Bini175;False;dead
348;21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;22;1132;416;[1096,388,1160,450];2748.45;0.566839;2508.31;25;VinoLapa175Bini175;False;dead
349;22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;23;488;423;[444,385,515,470];2709.16;0.529609;3372.81;26;VinoLapa175Bini175;False;dead
350;23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;24;417;530;[381,433,473,573];2449.55;0.40589;8396.88;27;VinoLapa175Bini175;False;dead
351;24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;25;1248;491;[1190,446,1305,551];3702.57;0.724952;8443.73;28;VinoLapa175Bini175;True;alive
352;25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;26;927;502;[859,475,952,549];2798.02;0.592955;3948.78;29;VinoLapa175Bini175;False;dead
353;26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;27;358;493;[320,477,381,516];2383.25;0.466708;1485.19;30;VinoLapa175Bini175;False;dead
354;27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;28;1704;537;[1661,511,1729,578];2524.09;0.487822;2777.67;31;VinoLapa175Bini175;False;dead
355;28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;1;29;166;539;[142,518,193,562];2458.45;0.639337;1684.27;32;VinoLapa175Bini175;False;dead
