;index;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;cond_name;alive_bool;status
0;0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;1;1255;30;[1231,5,1281,56];3398.3;0.659287;1789.67;4;LapaBini;False;dead
1;1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;2;667;54;[635,22,700,90];4666.1;0.835152;3541.02;5;LapaBini;True;alive
2;2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;3;547;84;[514,46,587,118];4643.17;0.828623;3955.17;6;LapaBini;True;alive
3;3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;4;472;89;[434,59,503,121];4325.88;0.804114;3197.14;7;LapaBini;True;alive
4;4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;5;767;119;[732,83,803,156];5681.41;0.923854;4260.72;8;LapaBini;True;alive
5;5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;6;847;144;[820,114,873,175];4632.26;0.796368;2507.25;9;LapaBini;True;alive
6;6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;7;808;350;[772,318,852,389];4135.04;0.688009;3951.98;10;LapaBini;False;dead
7;7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;8;224;377;[194,334,256,408];3825.5;0.77839;3551.67;11;LapaBini;True;alive
8;8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;9;1099;365;[1067,334,1131,401];5030.3;0.807922;3405.81;12;LapaBini;True;alive
9;9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;10;1665;411;[1640,387,1695,436];4292.15;0.859007;2158.04;13;LapaBini;True;alive
10;10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;11;737;489;[697,450,779,530];5595.11;0.963227;5416.93;14;LapaBini;True;alive
11;11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;12;1044;512;[985,467,1086,550];5784.51;0.906728;6500.75;15;LapaBini;True;alive
12;12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;13;2086;507;[2052,477,2121,540];4265.65;0.84932;3513.34;16;LapaBini;True;alive
13;13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;14;934;524;[881,477,979,563];4389.77;0.749589;5372.22;17;LapaBini;True;alive
14;14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;15;701;541;[671,509,738,574];4670.88;0.94006;3340.87;18;LapaBini;True;alive
15;15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;16;1440;559;[1409,529,1476,592];4538.82;0.839523;3508.02;19;LapaBini;True;alive
16;16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;17;528;559;[497,530,567,591];4399.56;0.827123;3676.23;20;LapaBini;True;alive
17;17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;18;677;634;[644,600,720,668];5031.83;0.879549;4237.3;21;LapaBini;True;alive
18;18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;19;1662;641;[1596,611,1693,671];4270.01;0.749937;4540.73;22;LapaBini;True;alive
19;19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;20;1039;694;[1007,666,1069,721];4352.59;0.769906;2672.27;23;LapaBini;True;alive
20;20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;21;1799;718;[1766,686,1830,757];4105.01;0.791492;3499.5;24;LapaBini;True;alive
21;21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;22;1633;727;[1600,697,1670,767];3627.91;0.701088;3616.61;25;LapaBini;True;alive
22;22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;23;1255;760;[1220,734,1282,789];4426.02;0.853518;2736.15;26;LapaBini;True;alive
23;23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;24;152;765;[119,734,188,797];3879.17;0.86528;3561.25;27;LapaBini;True;alive
24;24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;25;839;820;[786,779,875,880];4907.08;0.742141;6248.42;28;LapaBini;True;alive
25;25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;26;1305;828;[1208,772,1385,883];6124.65;0.784486;14092.8;29;LapaBini;True;alive
26;26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;27;2141;823;[2115,800,2171,849];4269.06;0.962989;2090.97;30;LapaBini;True;alive
27;27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;28;1083;879;[1050,847,1118,911];4463.52;0.817936;3574.03;32;LapaBini;True;alive
28;28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;29;1641;868;[1621,853,1664,884];3767.23;0.852998;1097.65;33;LapaBini;True;alive
29;29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;30;351;899;[312,862,406,937];4769.93;0.853862;5351.99;34;LapaBini;True;alive
30;30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;31;1283;943;[1252,913,1309,992];4045.67;0.558757;3011.89;35;LapaBini;False;dead
31;31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;32;743;944;[713,914,776,974];4333.97;0.835643;3074.71;36;LapaBini;True;alive
32;32;32;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;33;1942;949;[1909,921,1984,979];4269.62;0.696965;3072.58;37;LapaBini;False;dead
33;33;33;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;34;1565;957;[1532,930,1598,986];4051.52;0.728865;2780.86;38;LapaBini;True;alive
34;34;34;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;35;1665;988;[1631,957,1699,1020];4800.74;0.853015;3572.96;39;LapaBini;True;alive
35;35;35;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;36;908;1036;[837,973,973,1099];6009.34;0.928763;12411.7;40;LapaBini;True;alive
36;36;36;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;37;1468;1006;[1442,987,1501,1030];3549.26;0.666166;1599.1;41;LapaBini;False;dead
37;37;37;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;38;1524;1039;[1488,1009,1555,1078];3609.99;0.696442;3224.82;42;LapaBini;False;dead
38;38;38;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;39;1708;1119;[1674,1085,1744,1155];5225.69;0.887137;3896.61;43;LapaBini;True;alive
39;39;39;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;40;496;1175;[459,1149,525,1202];3533.95;0.74016;2499.8;44;LapaBini;True;alive
40;40;40;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;41;1367;1185;[1335,1154,1399,1220];4258.07;0.80578;3329.16;46;LapaBini;True;alive
41;41;41;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;42;76;1187;[42,1152,127,1221];4461.94;0.868238;4589.7;47;LapaBini;True;alive
42;42;42;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;43;1830;1231;[1797,1204,1860,1261];4299.18;0.799366;2849.0;48;LapaBini;True;alive
43;43;43;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;44;1654;1248;[1628,1227,1676,1270];3773.8;0.737704;1588.46;49;LapaBini;True;alive
44;44;44;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;45;1973;1313;[1911,1274,2007,1353];3965.43;0.645537;5243.4;50;LapaBini;False;dead
45;45;45;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;46;1840;1324;[1808,1294,1871,1355];4572.19;0.85318;3218.43;51;LapaBini;True;alive
46;46;46;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;47;1666;1346;[1624,1308,1707,1386];5268.02;0.907476;5466.97;52;LapaBini;True;alive
47;47;47;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;48;717;1380;[686,1356,745,1404];3781.7;0.746797;2295.38;53;LapaBini;True;alive
48;48;48;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;49;1799;1487;[1777,1466,1829,1511];3698.73;0.845295;1760.93;54;LapaBini;True;alive
49;49;49;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;50;250;1563;[173,1500,295,1633];4818.15;0.783225;10057.7;55;LapaBini;True;alive
50;50;50;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;51;911;1537;[874,1502,948,1572];4984.89;0.893684;4168.1;56;LapaBini;True;alive
51;51;51;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;52;57;1536;[29,1507,85,1563];3702.5;0.894446;2600.94;57;LapaBini;True;alive
52;52;52;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;53;422;1586;[383,1550,458,1622];4812.37;0.91063;4662.1;58;LapaBini;True;alive
53;53;53;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;54;1435;1621;[1405,1589,1466,1653];3826.19;0.772587;3183.3;59;LapaBini;True;alive
54;54;54;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;55;518;1714;[478,1674,559,1752];5076.9;0.933302;4910.16;60;LapaBini;True;alive
55;55;55;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;56;1030;1817;[991,1779,1068,1861];5216.04;0.912905;5264.69;61;LapaBini;True;alive
56;56;56;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;57;867;1835;[807,1782,932,1892];7928.72;0.903122;11122.4;62;LapaBini;True;alive
57;57;57;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;58;2003;1824;[1974,1789,2035,1854];3752.5;0.867083;3024.67;63;LapaBini;True;alive
58;58;58;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;59;251;1876;[219,1834,286,1915];3898.33;0.89216;4268.18;64;LapaBini;True;alive
59;59;59;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;60;1770;1866;[1744,1843,1804,1889];2905.32;0.706127;1740.7;65;LapaBini;True;alive
60;60;60;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;61;1692;1895;[1648,1856,1733,1933];5454.38;0.933237;5036.85;66;LapaBini;True;alive
61;61;61;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;62;158;1908;[137,1857,221,1935];3293.92;0.622048;3563.38;67;LapaBini;False;dead
62;62;62;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;63;1649;1945;[1611,1899,1683,1981];4827.26;0.875992;4393.81;68;LapaBini;True;alive
63;63;63;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;64;61;1962;[23,1933,91,1992];3678.66;0.942152;3249.31;70;LapaBini;True;alive
64;64;64;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;65;2132;1979;[2096,1944,2167,2014];4072.38;0.90314;4057.38;71;LapaBini;True;alive
65;65;65;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;66;1145;1995;[1118,1963,1172,2031];3718.53;0.783695;2808.54;72;LapaBini;True;alive
66;66;66;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A1;1;1;1;1;67;318;2088;[283,2060,348,2117];3695.81;0.860055;3012.96;73;LapaBini;True;alive
68;0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;1;97;34;[64,6,128,64];3190.4;0.886247;2858.58;2;LapaBini;True;alive
69;1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;2;759;93;[719,52,805,169];4270.1;0.805314;7556.88;3;LapaBini;True;alive
70;2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;3;2108;87;[2078,59,2139,116];3252.73;0.846361;2754.25;4;LapaBini;True;alive
71;3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;4;1554;95;[1520,62,1588,129];3654.54;0.757351;3656.0;5;LapaBini;True;alive
72;4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;5;1132;132;[1098,98,1166,168];4225.39;0.829382;3826.35;6;LapaBini;True;alive
73;5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;6;1819;224;[1711,173,1883,303];4360.03;0.727205;15537.5;7;LapaBini;True;alive
74;6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;7;934;217;[897,186,967,248];3804.8;0.735346;2979.95;8;LapaBini;True;alive
75;7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;8;924;278;[895,250,961,308];4022.17;0.784196;2977.82;10;LapaBini;True;alive
76;8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;9;1045;311;[1019,287,1076,336];3837.69;0.714889;2177.21;11;LapaBini;True;alive
77;9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;10;1673;337;[1629,293,1721,381];4847.82;0.910986;6040.82;12;LapaBini;True;alive
78;10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;11;965;323;[939,290,993,355];3762.0;0.842603;2647.78;13;LapaBini;True;alive
79;11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;12;436;348;[408,319,467,379];3588.85;0.709472;2805.35;14;LapaBini;True;alive
80;12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;13;1261;359;[1232,329,1294,389];3770.47;0.762991;2950.14;15;LapaBini;True;alive
81;13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;14;2073;381;[2036,353,2102,410];3169.51;0.767031;3032.12;16;LapaBini;True;alive
82;14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;15;2127;424;[2093,380,2165,470];3260.89;0.706191;4468.33;17;LapaBini;True;alive
83;15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;16;1638;455;[1591,392,1684,503];4695.06;0.859761;7865.62;18;LapaBini;True;alive
84;16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;17;1245;471;[1200,418,1303,531];5118.42;0.835204;7858.17;19;LapaBini;True;alive
85;17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;18;900;549;[816,447,985,642];7674.83;0.830476;24400.7;20;LapaBini;True;alive
86;18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;19;785;509;[712,450,829,548];4971.06;0.811258;7469.58;21;LapaBini;True;alive
87;19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;20;343;496;[310,461,381,532];3485.01;0.751422;3942.39;22;LapaBini;True;alive
88;20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;21;2069;531;[2023,498,2106,563];3263.26;0.733059;4083.99;23;LapaBini;True;alive
89;21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;22;1454;554;[1412,518,1491,596];3378.04;0.64349;4376.77;24;LapaBini;False;dead
90;22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;23;1643;589;[1604,550,1685,629];4952.14;0.929404;5389.25;25;LapaBini;True;alive
91;23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;24;2170;585;[2136,556,2203,615];3996.57;0.872329;3247.18;26;LapaBini;True;alive
92;24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;25;488;621;[452,585,525,671];3644.65;0.687652;4546.05;27;LapaBini;False;dead
93;25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;26;1211;625;[1171,585,1255,661];4326.91;0.835225;5033.66;28;LapaBini;True;alive
94;26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;27;1384;618;[1357,591,1422,646];3519.46;0.611922;2497.67;29;LapaBini;False;dead
95;27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;28;152;618;[131,600,188,645];2775.45;0.759017;1790.74;30;LapaBini;True;alive
96;28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;29;1961;635;[1926,604,1996,668];4078.94;0.814364;3675.17;31;LapaBini;True;alive
97;29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;30;1312;641;[1280,611,1343,672];3665.11;0.663439;2901.17;32;LapaBini;False;dead
98;30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;31;1894;647;[1867,622,1922,672];3432.69;0.761643;2276.22;33;LapaBini;True;alive
99;31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;32;310;659;[273,631,336,701];2847.8;0.747446;2982.08;34;LapaBini;True;alive
100;32;32;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;33;1456;692;[1404,656,1503,730];4474.89;0.808486;5359.44;35;LapaBini;True;alive
101;33;33;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;34;376;697;[320,667,407,728];3314.09;0.698409;3537.83;36;LapaBini;True;alive
102;34;34;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;35;135;752;[83,703,189,802];4419.49;0.901659;7609.04;37;LapaBini;True;alive
103;35;35;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;36;216;738;[182,714,262,768];3411.1;0.714477;3097.06;38;LapaBini;True;alive
104;36;36;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;37;1006;788;[972,753,1043,828];3815.17;0.765781;4104.22;39;LapaBini;True;alive
105;37;37;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;38;1913;838;[1869,768,1956,888];4584.89;0.810886;8214.83;40;LapaBini;True;alive
106;38;38;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;39;1483;802;[1440,776,1518,833];3535.04;0.633972;2940.56;41;LapaBini;False;dead
107;39;39;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;40;2041;816;[2008,782,2076,853];4060.51;0.812301;3954.11;42;LapaBini;True;alive
108;40;40;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;41;349;841;[304,794,399,882];4338.41;0.850468;6594.43;43;LapaBini;True;alive
109;41;41;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;42;765;835;[729,801,800,872];3916.67;0.815167;4113.8;44;LapaBini;True;alive
110;42;42;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;43;859;892;[820,853,900,931];4661.86;0.886446;5246.59;45;LapaBini;True;alive
111;43;43;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;44;1534;935;[1486,892,1575,975];4367.69;0.821192;5586.21;46;LapaBini;True;alive
112;44;44;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;45;1365;956;[1295,922,1400,1020];4147.41;0.659406;6279.3;47;LapaBini;False;dead
113;45;45;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;46;1013;964;[974,931,1049,997];4224.66;0.825548;3963.69;48;LapaBini;True;alive
114;46;46;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;47;2138;980;[2103,948,2183,1008];3157.5;0.670904;3597.45;49;LapaBini;False;dead
115;47;47;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;48;841;1025;[818,1005,864,1046];3072.83;0.565402;1297.81;50;LapaBini;False;dead
116;48;48;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;49;182;1108;[150,1078,218,1139];3438.41;0.850279;3325.96;51;LapaBini;True;alive
117;49;49;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;50;931;1188;[892,1148,969,1230];4343.28;0.798891;4840.96;53;LapaBini;True;alive
118;50;50;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;51;342;1238;[307,1203,383,1275];4171.49;0.890831;4681.26;54;LapaBini;True;alive
119;51;51;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;52;116;1306;[77,1267,166,1345];4262.5;0.873975;5744.84;55;LapaBini;True;alive
120;52;52;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;53;1359;1323;[1321,1277,1397,1377];3505.05;0.730841;5390.32;56;LapaBini;True;alive
