;index;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;cond_name;alive_bool;status
22;22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;23;1947;1002;[1903,958,1988,1051];2775.55;0.734863;6105.76;31;Neg_ctrl;True;alive
23;23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;24;240;1035;[190,989,299,1082];2817.67;0.784851;7139.53;32;Neg_ctrl;True;alive
24;24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;25;446;1022;[415,995,473,1051];2464.01;0.700864;2532.8;33;Neg_ctrl;True;alive
25;25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;26;1350;1045;[1314,1017,1384,1077];2322.62;0.573607;3298.28;34;Neg_ctrl;False;dead
26;26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;27;655;1117;[618,1070,700,1158];2649.95;0.765305;5794.88;35;Neg_ctrl;True;alive
27;27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;28;1666;1096;[1647,1070,1691,1117];2125.64;0.614477;1295.68;36;Neg_ctrl;False;dead
28;28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;29;1379;1269;[1287,1178,1477,1373];2925.56;0.838507;29497.2;37;Neg_ctrl;True;alive
29;29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;30;918;1227;[875,1184,963,1272];2922.51;0.776015;5896.02;38;Neg_ctrl;True;alive
30;30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;31;1662;1259;[1618,1208,1708,1306];2095.73;0.624512;6835.04;39;Neg_ctrl;False;dead
31;31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;32;2145;1305;[2125,1289,2189,1356];2185.56;0.471343;1979.18;40;Neg_ctrl;False;dead
32;32;32;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;33;627;1347;[600,1322,656,1371];2484.72;0.672448;2047.32;41;Neg_ctrl;False;dead
33;33;33;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;34;1704;1373;[1675,1348,1737,1400];2326.34;0.724915;2606.26;42;Neg_ctrl;True;alive
34;34;34;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;35;2021;1379;[1997,1354,2054,1406];2398.09;0.684835;2110.13;43;Neg_ctrl;False;dead
35;35;35;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;36;1199;1470;[1158,1433,1243,1509];2533.72;0.714709;5155.03;44;Neg_ctrl;True;alive
36;36;36;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;37;873;1714;[820,1677,915,1751];2656.15;0.684016;5238.07;45;Neg_ctrl;False;dead
37;37;37;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;38;1217;1785;[1194,1763,1239,1808];2318.83;0.676494;1714.08;46;Neg_ctrl;False;dead
38;38;38;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;39;1731;1802;[1692,1767,1764,1836];2372.39;0.75853;4006.27;47;Neg_ctrl;True;alive
39;39;39;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;40;619;1919;[577,1893,655,1945];2504.89;0.72488;3478.21;48;Neg_ctrl;True;alive
40;40;40;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;41;1261;1989;[1230,1956,1290,2020];2111.95;0.809131;3053.41;49;Neg_ctrl;True;alive
41;41;41;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;42;641;2040;[601,1997,679,2079];2649.52;0.743982;4780.27;50;Neg_ctrl;True;alive
42;42;42;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;43;1328;2177;[1305,2153,1348,2201];2582.34;0.764781;1605.49;52;Neg_ctrl;True;alive
44;44;44;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;45;1650;380;[1504,252,1819,530];2103.88;0.0742266;38637.2;54;Neg_ctrl;False;dead
45;45;45;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;46;353;421;[324,404,374,450];2378.07;0.333715;1446.86;55;Neg_ctrl;False;dead
46;0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;1;584;70;[550,46,611,98];3769.42;0.680284;2170.82;3;Neg_ctrl;False;dead
47;1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;2;1381;98;[1344,62,1456,150];3130.65;0.623006;6464.55;4;Neg_ctrl;False;dead
48;2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;3;2104;204;[2059,147,2193,251];3092.05;0.72981;9224.12;5;Neg_ctrl;True;alive
49;3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;4;1239;279;[1153,176,1368,372];2469.53;0.433263;22213.9;6;Neg_ctrl;False;dead
50;4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;5;871;258;[823,216,926,301];3996.76;0.727605;6892.54;7;Neg_ctrl;True;alive
51;5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;6;1550;276;[1529,253,1593,294];2836.15;0.621968;1873.78;9;Neg_ctrl;False;dead
52;6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;7;971;336;[933,305,1019,370];3039.34;0.608128;3881.71;10;Neg_ctrl;False;dead
53;7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I24;9;24;1;1;8;1094;355;[1062,326,1129,399];3219.88;0.669414;3692.2;11;Neg_ctrl;False;dead
