;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;40;804;1383;[756";1340;862;"1427];2501.18;0.7251;7337.56;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;41;1560;1377;[1523";1342;1597;"1417];2270.77;0.68191;4421.49;46"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;42;1372;1422;[1333";1388;1409;"1458];2313.28;0.671042;4128.71;47"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;43;166;1549;[124";1512;212;"1583];1986.27;0.597637;4394.87;48"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;44;302;1597;[268";1561;338;"1633];2126.2;0.642001;3942.39;49"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;45;542;1722;[500";1642;582;"1787];2260.32;0.534377;8485.25;50"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;46;1339;1771;[1298";1734;1394;"1811];2459.62;0.717741;5647.96;51"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;47;1204;1827;[1145";1757;1260;"1883];2438.12;0.647022;9948.08;52"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;48;2165;1844;[2141";1819;2189;"1887];1895.79;0.490113;1828;53"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;49;2118;1863;[2094";1846;2142;"1882];1921.2;0.549887;1215.83;54"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;50;63;1954;[18";1908;108;"2006];1931;0.854261;6691.32;55"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;51;1321;1962;[1279";1919;1364;"2005];2376.29;0.737305;5988.65;56"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;52;719;2024;[658";1965;830;"2079];2414.26;0.637878;12562.9;57"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;53;258;2008;[236";1982;291;"2031];1770.42;0.74003;2100.55;58"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;54;1921;2107;[1882";2052;1962;"2163];2090.92;0.610493;6818.01;59"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;55;1190;2145;[1143";2080;1241;"2192];2178.36;0.705006;8219.09;60"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;56;1553;71;[1501";34;1584;"98];1965.37;0.179956;2310.29;62"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;57;686;134;[657";112;711;"156];2354.57;0.721159;1864.2;63"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;58;2132;208;[2087";191;2150;"237];2029.36;0.501579;1491.57;64"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;59;1688;500;[1664";479;1723;"529];2277.54;0.534469;2127.17;65"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H18;8;18;1;1;60;766;1236;[738";1216;787;"1265];2067.96;0.455438;1419.18;66"
