;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;1;417;35;[395";8;454;"55];2070.27;0.562743;1415.98;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;2;251;2159;[221";2137;289;"2194];2224.42;0.569566;2026.03;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;3;354;130;[317";104;384;"188];2286.12;0.483823;2850.06;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;4;1231;218;[1210";185;1263;"259];2282.81;0.435326;1983.44;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;5;1947;229;[1923";208;1963;"254];2227.45;0.574213;1008.22;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;6;1921;269;[1896";249;1942;"295];2141.69;0.510484;1254.16;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;7;1800;277;[1757";253;1851;"306];2374.51;0.338615;2987.4;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;8;1258;338;[1225";299;1294;"388];2439.89;0.457394;3663.46;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;9;1189;353;[1164";331;1212;"383];2628.43;0.538824;1698.11;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;10;1639;380;[1601";355;1669;"409];2458.42;0.556673;2512.57;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;11;1844;416;[1827";392;1865;"448];2446.43;0.472964;1388.3;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;12;1619;448;[1596";423;1639;"472];2241.94;0.350569;1041.23;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;13;1929;506;[1903";471;1961;"540];2480.66;0.442984;2316.68;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;14;2154;690;[2121";650;2196;"716];3028.82;0.599367;3120.49;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;15;531;721;[500";685;544;"738];2230.28;0.3062;1382.98;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;16;1083;763;[1050";738;1107;"798];2296.02;0.532157;2374.17;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;17;2155;805;[2126";765;2186;"839];2466.36;0.585751;2833.03;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;18;1110;827;[1059";788;1132;"872];2291.11;0.386974;3330.22;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;19;2156;864;[2116";827;2202;"897];2521.75;0.501434;4097.83;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;20;342;934;[321";914;365;"957];2546.52;0.627157;1548;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;21;304;1020;[263";952;335;"1064];2576.76;0.484187;4424.68;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;22;360;993;[325";964;385;"1037];2364.73;0.567474;3197.14;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;23;237;1024;[214";1001;261;"1059];2242.18;0.488443;1551.19;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;24;1900;1090;[1862";1060;1954;"1119];2499.91;0.42318;3096;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;25;913;1245;[871";1216;953;"1277];2420.43;0.634986;3558.06;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O3;15;3;1;1;26;1337;1263;[1308";1241;1366;"1293];2169.65;0.578983;1621.46;27"
