;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;1;1193;42;[1163";5;1245;"87];5204.07;0.44377;3609.16;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;2;1913;89;[1875";35;1945;"113];2889.49;0.405418;3014.02;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;3;674;89;[636";40;742;"138];4524.39;0.656912;6344.24;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;4;614;81;[583";57;638;"107];3526;0.822463;2051.58;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;5;170;112;[118";90;196;"143];2586.25;0.509188;2525.35;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;6;1949;126;[1927";97;1993;"156];2860.14;0.416787;2211.28;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;7;1041;137;[1016";105;1065;"165];4441.68;0.644659;2164.43;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;8;1266;149;[1241";108;1291;"197];3986.11;0.57299;2900.1;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;9;1065;208;[1029";186;1090;"233];4472.32;0.619122;2026.03;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;10;126;274;[94";232;169;"314];2999.11;0.553281;3970.08;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;11;655;306;[610";276;686;"348];3687.58;0.591434;3372.81;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;12;698;352;[670";331;719;"376];3352.52;0.536092;1492.64;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;13;1664;356;[1639";336;1714;"378];3289.3;0.502355;2317.74;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;14;639;362;[624";347;669;"390];3345.6;0.57856;1137.04;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;15;278;474;[251";448;326;"508];3246.02;0.548545;2862.84;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;16;1678;484;[1639";461;1704;"514];3569.92;0.52765;2449.76;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;17;970;542;[953";495;1001;"589];4044.54;0.279118;2070.74;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;18;852;625;[833";575;883;"652];3633.31;0.439097;2226.18;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;19;2011;695;[1985";636;2054;"752];3096.06;0.446574;4978.3;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;20;800;679;[772";656;827;"722];3305.09;0.462285;2408.24;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;21;362;749;[306";720;413;"786];3245.93;0.637639;5075.18;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;22;957;773;[918";717;1010;"820];3303.76;0.415143;5438.23;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;23;2039;800;[1988";760;2078;"835];3240.89;0.544453;4009.47;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;24;1658;838;[1623";813;1683;"866];3126.31;0.602295;2275.15;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;25;330;872;[295";833;366;"909];2864.47;0.537144;3341.93;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;26;932;927;[882";899;969;"964];3488.57;0.569631;3487.79;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;27;1220;939;[1174";915;1272;"972];3013.24;0.51626;3403.68;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;28;1598;960;[1562";932;1622;"988];2995.87;0.505114;2286.87;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;29;826;969;[788";928;860;"996];3127.8;0.47739;2773.41;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;30;1050;1097;[1025";1065;1078;"1124];2449.24;0.344442;1829.07;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;31;2076;1128;[2042";1096;2129;"1215];3112.34;0.452042;6081.27;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;32;1720;1161;[1693";1138;1750;"1188];2757.4;0.484682;1914.24;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;33;936;1239;[887";1215;988;"1283];3103.42;0.565981;3971.14;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;34;2053;1250;[2037";1235;2078;"1280];2340.67;0.355421;1078.49;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;35;1966;1300;[1934";1242;2009;"1344];3197.7;0.641021;4997.46;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;36;714;1282;[676";1254;741;"1322];2745.99;0.517739;3110.9;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;37;37;1329;[3";1283;101;"1358];2892.85;0.524189;4399.13;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;38;1917;1323;[1882";1298;1949;"1348];2829.11;0.486016;2075;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;39;1289;1415;[1266";1373;1312;"1439];2918.45;0.414929;2071.81;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;40;120;1436;[85";1415;149;"1460];2414.41;0.570391;1791.8;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;41;1476;1483;[1440";1439;1547;"1530];3168.79;0.577386;6031.24;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I9;9;9;1;1;42;318;1480;[276";1456;359;"1517];2737.85;0.510335;2982.08;46"
