;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no
0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;1;582;39;[558,15,611,59];2288.57;0.258098;1089.14;1
1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;2;330;66;[318,41,362,102];2232.57;0.428982;1411.72;2
2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;3;2026;207;[2002,178,2053,240];2691.53;0.528418;2022.83;3
3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;4;1920;327;[1892,302,1950,359];2308.24;0.361511;1947.24;4
4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;5;1986;391;[1965,362,2014,411];2325.99;0.348069;1270.13;6
5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;6;187;422;[97,379,227,476];2700.45;0.473672;6385.76;7
6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;7;1191;458;[1166,425,1229,499];2340.41;0.468748;2800.03;8
7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;8;1904;448;[1849,428,1939,475];2924.41;0.480486;2274.09;9
8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;9;126;451;[105,430,163,483];2346.27;0.736321;1887.62;10
9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;10;1933;472;[1882,457,1962,491];2673.21;0.523028;1816.29;11
10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;11;332;492;[318,477,362,514];2261.64;0.636508;1085.94;12
11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;12;1744;525;[1716,500,1772,551];3288.56;0.770826;2131.43;13
12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;13;409;575;[396,533,433,608];2401.03;0.374769;1647.01;14
13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;14;1638;567;[1604,544,1662,600];2337.99;0.36934;1899.33;15
14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;15;821;590;[795,573,843,621];2228.79;0.320993;1256.29;16
15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;16;438;675;[416,651,458,702];2183.61;0.720618;1381.91;17
16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;17;706;690;[685,673,738,708];2466.75;0.482727;1140.24;18
17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;18;2087;726;[2054,693,2111,759];2714.54;0.457633;2215.53;19
18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;19;500;752;[463,727,519,771];2407.15;0.426996;1604.43;20
19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;20;1935;790;[1905,749,1970,809];2650.05;0.394113;2500.86;21
20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;21;2172;889;[2145,863,2196,919];2039.8;0.546294;1735.38;22
21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;22;1786;1087;[1671,900,1847,1163];1957.24;0.319221;25750.7;23
22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;23;1134;1194;[1060,1119,1230,1275];2617.24;0.763659;18862.4;24
23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;24;901;1203;[864,1185,942,1253];2243.4;0.485521;2427.4;25
24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;25;940;1270;[905,1254,956,1295];2545.05;0.567494;1376.59;26
25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;26;1346;1641;[1326,1619,1373,1665];2047.11;0.695473;1640.62;27
26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;27;342;1866;[306,1835,393,1911];2134.06;0.527665;3165.2;28
27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;28;2092;117;[2065,70,2125,145];2136.6;0.362332;2761.7;29
28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;29;2049;94;[2011,52,2069,114];2136.81;0.240475;1573.55;30
29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;30;634;236;[617,203,666,255];2968.16;0.512805;1406.4;31
30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N18;14;18;1;1;31;755;604;[722,583,781,630];2156.66;0.264551;1617.2;32
