;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;1;1;86;872;[63";843;127;"895];1996.59;0.411519;1862.07;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;1;2;505;38;[473";24;539;"82];2093.95;0.21881;2179.34;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;1;3;51;105;[15";73;98;"138];2106.32;0.830563;4178.75;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;1;4;710;106;[672";78;746;"134];2307.67;0.557398;3191.82;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;1;5;1848;139;[1786";87;1895;"188];2603.06;0.755014;8177.57;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;1;6;2009;166;[1981";120;2036;"202];2232.98;0.563965;3165.2;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;1;7;563;162;[509";129;602;"199];2793.23;0.677814;4317.15;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;1;8;1939;162;[1908";135;1968;"195];2426.22;0.754305;2787.25;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;1;9;675;192;[627";160;712;"243];2617.75;0.573506;4572.67;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;1;10;1015;215;[985";191;1050;"249];2470.07;0.56838;2499.8;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F3;6;3;1;1;11;1341;254;[1304";198;1408;"295];2656.36;0.619279;6433.67;13"
