;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;1;1516;42;[1482";8;1549;"90];2708.26;0.694784;4346.96;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;2;725;43;[678";6;774;"82];2626.19;0.636334;5180.58;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;3;1648;79;[1579";23;1694;"122];3354.01;0.814126;8369.2;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;4;1789;110;[1730";59;1837;"188];3271.83;0.693962;8805.71;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;5;171;97;[136";63;205;"144];2474.93;0.764039;4088.25;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;6;1121;144;[1074";95;1167;"196];3053.36;0.71306;6581.66;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;7;1595;131;[1565";101;1629;"165];2879.74;0.708479;3053.41;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;8;584;150;[541";107;626;"189];2201.62;0.435714;4493.88;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;9;2000;196;[1965";164;2039;"231];2759.3;0.686075;3847.64;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;10;2074;269;[2030";227;2117;"312];3179.1;0.825637;5884.31;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;11;544;273;[505";226;587;"314];3026.58;0.753259;5527.66;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;12;765;296;[727";246;803;"341];3069.42;0.745729;5653.28;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;13;1366;365;[1324";327;1407;"402];3003.13;0.741817;4722.78;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;14;1809;393;[1739";356;1850;"432];3065.64;0.709265;6522.04;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;15;384;424;[336";387;429;"463];3060.61;0.708271;5279.59;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;16;1523;440;[1477";396;1569;"486];3583.41;0.868877;6432.61;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;17;2024;442;[1986";409;2055;"479];2656.05;0.56148;3475.01;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;18;542;475;[503";432;583;"519];2513.69;0.544921;5130.54;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;19;1226;505;[1185";464;1267;"552];3166.47;0.786427;5677.77;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;20;1125;543;[1083";499;1166;"586];3197.09;0.776653;5594.73;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;21;1432;581;[1344";525;1493;"637];3736.15;0.783935;12189.2;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;22;1737;611;[1676";557;1795;"675];3550.36;0.828262;9978.95;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;23;910;638;[865";590;956;"684];3347.39;0.828849;6875.5;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;24;1609;665;[1515";626;1652;"728];3444.82;0.744104;9063.35;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;25;564;688;[522";645;604;"732];3226.38;0.823711;5819.37;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;26;1785;722;[1756";695;1812;"747];2539.34;0.663268;2226.18;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;27;1446;763;[1403";721;1489;"803];3180.35;0.803663;5734.2;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;28;582;785;[513";728;658;"853];3920.59;0.817664;12875.9;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;29;962;780;[915";742;998;"816];2699.2;0.648529;4729.17;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B11;2;11;1;1;30;1214;845;[1084";753;1313;"948];5740.82;0.809645;31559.4;34"
