;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;1;612;126;[577";112;626;"165];3387.55;0.548508;1488.38;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;2;1366;257;[1340";233;1392;"285];3304.43;0.641234;1570.36;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;3;929;740;[895";722;946;"799];3343.78;0.58778;2003.67;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;4;1724;1276;[1704";1261;1747;"1301];3973.7;0.699798;1075.3;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;5;1534;2172;[1513";2132;1545;"2186];2839.58;0.65484;1007.16;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;6;1177;58;[1153";39;1197;"77];3339.88;0.72533;1029.52;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;7;1109;88;[1095";45;1138;"111];3779.14;0.52201;1719.41;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;8;1529;132;[1506";102;1549;"148];3704.71;0.62272;1117.88;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;9;642;136;[625";120;659;"165];3603.42;0.845528;1155.14;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;10;938;191;[905";172;966;"214];4764.03;0.726307;1683.21;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;11;991;225;[971";199;1011;"259];3468.21;0.775296;1642.75;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;12;977;253;[959";232;998;"280];4056.03;0.796069;1408.53;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;13;250;268;[201";251;280;"293];3955.13;0.726629;2329.45;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;14;969;356;[952";328;986;"371];3787.49;0.724604;1012.48;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;15;170;408;[120";356;231;"457];2499.93;0.704343;8854.68;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;16;279;436;[252";404;321;"462];3141.84;0.651584;2588.16;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;17;25;434;[5";411;47;"459];3095.76;0.796397;1448.99;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;18;2089;441;[2059";419;2111;"473];3859.88;0.802449;1763.06;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;19;1143;526;[1072";500;1170;"573];3903.39;0.606725;3640.03;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;20;262;598;[244";574;283;"624];3167.46;0.729868;1618.27;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;21;1418;680;[1393";659;1446;"717];3726.72;0.458212;1609.75;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;22;1974;730;[1951";702;1998;"753];3147.53;0.602802;1421.31;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;23;1152;748;[1127";723;1173;"780];3547.1;0.655645;1867.39;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;24;984;767;[939";742;1011;"795];4314.57;0.76597;3108.77;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;25;888;767;[864";747;914;"784];3511.65;0.806216;1245.64;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;26;941;833;[912";791;967;"863];4591.5;0.681865;2221.92;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;27;1031;846;[989";807;1062;"872];3172.65;0.64211;2703.14;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;28;241;867;[199";839;262;"887];3302.74;0.640811;1929.14;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;29;1377;896;[1339";870;1401;"934];3159.87;0.596213;2454.02;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;30;105;899;[82";865;121;"919];3997.17;0.665322;1106.17;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;31;293;998;[274";983;314;"1039];3805.39;0.672828;1571.42;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K6;11;6;1;1;32;1664;1086;[1593";992;1755;"1185];3340.87;0.768043;21497.4;36"
