;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;1;1280;1764;[1256";1737;1299;"1789];2747.39;0.550598;1153.01;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;2;532;61;[494";37;563;"90];2546.25;0.496088;1907.85;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;3;1511;55;[1496";44;1544;"90];2699.61;0.514077;1083.81;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;4;1599;213;[1566";185;1640;"248];2785.34;0.437359;2660.56;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;5;1324;259;[1301";230;1357;"286];2820.2;0.568541;2037.74;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;6;100;259;[82";237;116;"288];2293.4;0.729249;1373.4;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;7;381;296;[351";267;409;"330];2536.47;0.281911;1747.09;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;8;1522;407;[1504";383;1540;"431];2515.03;0.467298;1085.94;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;9;1720;515;[1693";456;1745;"546];2912.23;0.473712;2810.67;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;10;1336;603;[1273";531;1399;"668];2413.53;0.489225;13170.8;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;11;467;649;[444";620;485;"675];2700.02;0.424327;1149.82;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;12;300;701;[281";680;332;"721];2788.86;0.596777;1475.6;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;13;1445;786;[1420";759;1468;"819];2713.68;0.489373;1823.74;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O7;15;7;1;1;14;565;817;[540";793;595;"840];2696.48;0.34731;1419.18;14"
