;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;33;1310;1249;[1291";1231;1331;"1278];2894.33;0.656952;1344.65;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;34;858;1298;[827";1260;903;"1327];2782.23;0.524001;3357.9;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;35;1284;1297;[1243";1253;1350;"1326];3210.96;0.577654;4467.27;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;36;272;1354;[243";1330;304;"1387];2505.92;0.397893;1972.79;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;37;1901;1390;[1862";1367;1937;"1425];2954.4;0.510849;2574.32;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;38;723;1575;[584";1404;1016;"1698];2375.57;0.286615;43922.1;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;39;568;1478;[535";1423;610;"1524];2752.78;0.569061;4888.87;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;40;1099;1457;[1068";1424;1137;"1485];3325.35;0.61284;3004.44;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;41;1368;1520;[1351";1502;1395;"1536];2879;0.671439;1153.01;46"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;42;1373;1561;[1349";1536;1432;"1603];2945.58;0.46297;3693.27;47"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;43;1089;1618;[1042";1598;1110;"1678];2907.04;0.438151;2765.96;48"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;44;1211;1784;[1185";1754;1243;"1809];2733.75;0.548422;2251.73;49"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;45;1667;1875;[1646";1838;1695;"1898];2693.44;0.485533;2071.81;50"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;46;262;1889;[201";1858;295;"1955];2488.13;0.344421;4046.73;51"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;47;1144;1917;[1114";1892;1168;"1944];3005.94;0.66299;2080.32;52"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;48;2131;1920;[2087";1895;2148;"1939];2452.19;0.660651;1406.4;53"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;49;481;1985;[450";1957;506;"2008];2435.51;0.345858;1740.7;54"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;50;2101;2022;[2074";1993;2140;"2051];2752.94;0.614267;1963.21;55"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;51;1212;2054;[1190";2014;1261;"2076];2842.95;0.478026;2656.3;56"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;52;1002;2066;[976";2040;1023;"2093];2345.5;0.368679;1543.74;57"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;53;1154;2078;[1124";2048;1177;"2115];2405.71;0.458893;2073.94;58"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;54;957;65;[940";47;999;"96];3056.44;0.35521;1875.91;60"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;55;831;66;[801";43;862;"91];2827.68;0.454148;1912.11;61"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;56;686;211;[641";178;715;"252];2410.62;0.258274;2918.2;62"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;57;2155;638;[2121";614;2189;"662];2552.66;0.301951;1904.66;63"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;58;1807;772;[1770";746;1828;"793];2924.11;0.356402;1451.12;64"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I6;9;6;1;1;59;668;905;[633";873;701;"932];2293.7;0.154734;1505.41;65"
