;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;1;2071;330;[1986";231;2185;"430];2885.76;0.625858;27376.4;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;2;945;452;[863";327;1039;"547];3520.51;0.673199;28523;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;3;374;550;[290";352;454;"637];3840.12;0.631798;33094.6;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;4;1903;441;[1818";363;1989;"522];3184.91;0.71082;21474;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;5;1580;467;[1504";372;1733;"565];2845.42;0.529;27340.2;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;6;565;567;[487";493;642;"642];3096.04;0.746851;18547.2;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;7;1487;724;[1408";646;1565;"811];2564.17;0.603442;19470.3;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;8;1767;827;[1688";749;1873;"904];3408.17;0.722348;22365.1;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;9;1251;822;[1181";754;1325;"894];2272.4;0.553585;15883.5;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;10;127;930;[65";868;187;"1007];2249.4;0.648301;12568.2;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;11;639;976;[530";894;735;"1085];3043.71;0.692069;27185.8;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;12;1376;1078;[1308";1009;1452;"1149];2689.32;0.728237;16429.7;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;13;1749;1236;[1667";1146;1850;"1318];3755.82;0.686763;25202.4;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;14;2134;1427;[2098";1398;2173;"1448];4996.37;0.816248;2725.5;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;15;907;1491;[837";1420;987;"1564];2397.09;0.563874;16376.4;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;16;568;1550;[492";1479;642;"1623];3402.69;0.790311;17955.3;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;17;1267;1706;[1185";1623;1350;"1793];3816.56;0.884805;23287.1;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;18;374;1725;[305";1656;443;"1804];2521.08;0.502314;15835.6;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;19;2122;1763;[2057";1692;2200;"1833];2404.1;0.614498;15274.5;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;20;1424;1809;[1363";1751;1481;"1865];2121.61;0.553572;10609.2;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;21;120;1846;[49";1779;192;"1912];2726.38;0.628682;15239.4;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;22;1203;1864;[1143";1809;1305;"2003];3540.55;0.510885;23634.1;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;23;1712;1942;[1651";1880;1776;"2006];2195.7;0.634486;12593.7;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;24;1920;1930;[1864";1882;1969;"1985];2103.42;0.534126;7976.35;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;25;1510;330;[1445";260;1582;"402];2576.55;0.655302;14073.6;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;26;760;744;[662";641;1037;"827];3119.9;0.468177;45798;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;27;1994;1057;[1827";943;2064;"1127];2399.76;0.443291;26213.8;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;28;1330;1375;[1255";1224;1533;"1452];3264.43;0.557407;37388.3;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H11;8;11;1;1;29;519;1738;[441";1627;567;"1812];2219.58;0.147834;12096.5;39"
