;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;1;1847;43;[1814";12;1886;"79];3186.82;0.71544;3713.49;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;2;2151;59;[2132";41;2181;"83];2476.95;0.84252;1423.44;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;3;1207;92;[1155";42;1292;"150];4107.76;0.775293;9830.97;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;4;106;159;[65";114;148;"210];3241.6;0.743382;5997.17;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;5;1412;164;[1369";123;1453;"221];3248.44;0.705721;6316.56;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;6;849;150;[822";126;874;"176];3712.61;0.889496;2129.3;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;7;897;186;[853";144;940;"234];3850.81;0.818311;6082.34;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;8;1225;182;[1190";141;1262;"218];3382.21;0.84206;3962.62;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;9;1789;195;[1763";172;1813;"222];3003.75;0.767552;1912.11;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;10;1051;207;[1025";188;1078;"230];3023.88;0.761146;1592.71;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;11;1678;220;[1637";192;1748;"267];3142.05;0.58179;4957;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;12;222;242;[195";213;257;"284];3213.01;0.79588;3170.52;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;13;171;291;[125";252;215;"337];3304.02;0.750958;5721.42;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;14;422;296;[379";257;477;"335];3841.6;0.894378;6026.98;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;15;375;365;[314";300;469;"429];4214.63;0.86683;14000.1;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;16;1029;403;[988";365;1082;"444];3782.93;0.805169;5712.91;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;17;602;408;[572";372;636;"456];3665.24;0.715902;4073.35;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;18;1827;416;[1786";373;1866;"460];3695.97;0.75146;5214.65;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;19;256;548;[221";514;294;"584];3362.89;0.754154;3966.88;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;20;760;572;[704";528;845;"619];3854.46;0.728031;9047.39;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;21;1208;580;[1163";545;1241;"616];3346.52;0.706461;3982.85;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;22;1520;633;[1453";593;1557;"668];3208.89;0.596927;5802.34;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;23;330;662;[274";620;381;"706];4037.28;0.804523;6528.43;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;24;1026;692;[983";659;1061;"729];3302.04;0.750084;4409.78;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;25;1362;736;[1303";690;1416;"784];3480.74;0.723317;8236.12;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;26;1956;734;[1915";699;1995;"770];3641.95;0.815781;4050.99;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;27;126;740;[86";707;167;"774];3388.11;0.925868;4160.65;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;28;2178;740;[2153";716;2205;"770];3179.26;0.829439;2081.39;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;29;772;762;[748";737;804;"791];3139.01;0.774394;2054.77;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;30;1319;812;[1291";785;1346;"836];3223.11;0.767381;2257.06;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;31;508;933;[463";886;550;"990];4200.75;0.836419;7215.12;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;32;2072;924;[2031";886;2114;"965];3573.86;0.782242;4881.41;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;33;832;986;[808";967;854;"1007];3079.69;0.675715;1357.43;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;34;1485;1009;[1446";974;1529;"1046];3718.52;0.777889;4554.57;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L23;12;23;1;1;35;57;1113;[17";1067;101;"1156];4543;0.880776;5607.5;41"
