;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;1;197;1685;[178";1675;223;"1724];3423.92;0.585317;1341.46;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;2;1054;36;[1034";12;1080;"69];2593.16;0.531075;1813.1;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;3;876;60;[855";37;903;"81];2767.55;0.763997;1484.12;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;4;995;118;[976";83;1033;"139];3043.51;0.630035;1661.92;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;5;2000;181;[1932";102;2067;"262];3394.1;0.810944;17498.6;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;6;624;158;[571";133;645;"188];2350.56;0.484003;2283.67;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;7;554;154;[531";135;570;"178];2314.34;0.537419;1198.79;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;8;1807;224;[1786";203;1846;"284];2809.09;0.531277;2531.73;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;9;1630;230;[1605";211;1660;"256];2739.84;0.562096;1398.95;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;10;1499;278;[1459";253;1531;"327];2461.23;0.577516;3543.15;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;11;1646;404;[1607";347;1687;"489];2903.47;0.519265;6585.92;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;12;1016;404;[960";378;1084;"444];2976.48;0.419441;4600.35;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;13;1268;443;[1206";378;1326;"508];2225.86;0.432489;11608.9;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;14;169;433;[121";409;210;"473];2570.88;0.640233;3253.57;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;15;224;454;[193";421;257;"489];2578.37;0.593698;2939.5;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;16;183;492;[146";455;223;"524];2666.74;0.632777;2977.82;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;17;1464;501;[1443";475;1485;"523];2500.18;0.647613;1313.78;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;18;1681;1013;[1588";918;1724;"1049];3528.53;0.48222;5926.9;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;19;770;991;[746";963;787;"1022];2615.64;0.644436;1583.13;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;20;119;1649;[9";1491;223;"1755];4424.31;0.703057;39575.1;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;21;1125;1626;[1104";1595;1148;"1655];2721;0.640657;2063.29;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;22;723;1891;[702";1867;759;"1912];2545.74;0.669572;1685.34;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;23;370;2050;[318";2008;407;"2076];2643.69;0.509399;3561.25;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O4;15;4;1;1;24;871;364;[767";229;1260;"492];2190.39;0.0626434;56693.6;25"
