;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D17;4;17;1;1;1;768;100;[715";25;821;"159];3835.36;0.866648;10114.2;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D17;4;17;1;1;2;1882;63;[1845";25;1919;"111];3312.63;0.918046;5145.45;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D17;4;17;1;1;3;1809;73;[1767";44;1844;"103];2943.2;0.811611;3370.68;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D17;4;17;1;1;4;1246;95;[1200";50;1292;"148];3935.18;0.943769;7233.22;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D17;4;17;1;1;5;665;86;[642";59;690;"113];2756.46;0.793246;2164.43;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D17;4;17;1;1;6;1033;168;[944";129;1074;"227];3275.5;0.745264;8262.74;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D17;4;17;1;1;7;1667;182;[1628";143;1723;"221];3165.1;0.845838;5797.01;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D17;4;17;1;1;8;655;228;[623";196;693;"261];3266.14;0.817792;3230.14;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D17;4;17;1;1;9;1068;300;[1018";257;1115;"344];3844.38;0.920015;6963.87;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D17;4;17;1;1;10;1583;316;[1542";273;1624;"364];3724.56;0.901759;6023.78;14"
