;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;1;1350;54;[1332";38;1392;"95];2314.49;0.544866;1871.65;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;2;1305;93;[1288";58;1320;"122];2653.96;0.519164;1287.16;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;3;277;136;[235";111;289;"171];2580.89;0.39488;1474.54;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;4;2025;161;[1986";146;2045;"182];2713.88;0.624145;1208.38;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;5;809;202;[773";172;841;"247];2245.72;0.477316;3119.42;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;6;859;248;[818";219;885;"274];2564.16;0.436702;1736.44;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;7;478;354;[452";326;505;"402];2733.13;0.483736;2688.24;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;8;1371;390;[1351";363;1441;"421];2412.75;0.398391;2780.86;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;9;1895;391;[1874";367;1931;"422];2532.65;0.587689;1967.47;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;10;1525;398;[1498";366;1549;"426];2626.15;0.53082;1874.85;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;11;306;432;[293";411;334;"462];2617.69;0.470394;1315.91;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;12;141;463;[127";438;183;"482];2615.97;0.62322;1403.21;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;13;1584;565;[1563";548;1643;"605];2096.61;0.130457;1682.15;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;14;2005;579;[1985";551;2026;"618];2563.53;0.324901;1556.52;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;15;1154;629;[1122";602;1179;"658];2326.05;0.457659;2065.42;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;16;2130;645;[2102";610;2153;"675];2692.49;0.421478;1785.42;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;17;692;632;[659";617;721;"662];2312.4;0.394971;1171.11;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;18;44;762;[28";747;65;"794];2513.66;0.695183;1336.13;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;19;1597;867;[1580";843;1624;"898];2256.53;0.397374;1443.66;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;20;1669;923;[1642";896;1705;"952];2770.57;0.518652;2211.28;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;21;358;961;[332";926;395;"981];2281.68;0.512777;1731.12;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;22;1516;994;[1459";970;1541;"1034];2531.17;0.458743;3148.17;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;23;1066;1137;[1046";1089;1091;"1162];2258;0.299822;1866.33;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;24;409;1195;[360";1169;437;"1226];2605.03;0.576891;3193.95;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;25;948;1221;[900";1179;981;"1256];2324.94;0.42718;3004.44;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;26;175;1382;[159";1358;197;"1409];2427.34;0.731863;1207.31;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;27;2139;1514;[2114";1489;2173;"1543];2485.86;0.71858;2448.69;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;28;1926;1543;[1890";1530;1941;"1585];2555.75;0.535502;1270.13;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;29;339;1610;[312";1586;383;"1650];2325.69;0.431692;2467.86;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;30;397;1741;[371";1720;419;"1758];2400.05;0.614515;1108.3;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;31;425;1871;[390";1839;445;"1911];2480.89;0.465423;2180.4;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;32;929;1911;[883";1884;960;"1934];2700.65;0.475383;2236.83;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;33;1013;2115;[981";2083;1039;"2147];2749.8;0.585154;2152.72;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;34;959;140;[942";123;991;"178];2168.17;0.293982;1302.07;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;35;1804;514;[1772";465;1845;"558];2061.61;0.241965;2913.94;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;36;1727;573;[1641";531;1838;"671];2051.68;0.18384;13662.6;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;37;1622;719;[1590";639;1631;"812];2041.11;0.0954169;3427.1;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;38;1860;734;[1827";647;1957;"775];2044.57;0.209338;7201.28;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;39;1660;721;[1652";708;1670;"807];2037.12;0.160376;1153.01;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;40;1641;730;[1632";720;1648;"818];2038.22;0.299173;1074.23;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;41;1897;803;[1873";792;1959;"882];2036.28;0.270806;1363.82;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;42;1016;1549;[604";1221;1355;"1835];2067.84;0.0463797;253311;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;43;908;172;[885";138;928;"190];2457.2;0.385677;1239.25;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;44;631;403;[598";363;660;"427];2229.8;0.231804;1714.08;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;45;1850;429;[1825";413;1870;"456];2381.04;0.438841;1154.08;46"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;46;647;491;[631";462;669;"514];2504.71;0.36312;1040.16;47"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;47;1431;682;[1406";661;1463;"704];2577.49;0.368143;1540.55;48"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L11;12;11;1;1;48;1338;1536;[1317";1514;1388;"1562];2555.19;0.365281;1892.95;49"
