;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;1;1;536;63;[488";5;693;"140];2546.83;0.399981;13240;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;1;2;1785;67;[1749";25;1820;"109];2329.21;0.597457;3845.51;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;1;3;1621;74;[1599";50;1644;"102];2435.22;0.587603;1742.83;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;1;4;894;106;[848";71;931;"142];2447.69;0.530205;3617.68;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;1;5;1278;135;[1227";102;1307;"173];2609.13;0.529922;3376;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;1;6;801;161;[759";140;823;"206];2442.73;0.508073;2715.92;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;1;7;865;191;[841";168;904;"221];2418.42;0.538661;2276.22;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;1;8;2040;189;[2004";172;2059;"212];2061.42;0.666484;1618.27;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;1;9;1988;225;[1957";196;2023;"263];2120.28;0.532413;3005.5;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;1;10;1876;251;[1805";195;1911;"288];2229.04;0.415876;6304.85;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F23;6;23;1;1;11;67;233;[23";215;106;"264];2122.86;0.504472;2418.88;16"
