;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;1;169;1415;[135";1403;180;"1449];2365.91;0.425161;1122.14;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;2;1414;1441;[1363";1425;1428;"1462];2560.64;0.479268;1559.71;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;3;772;124;[724";65;799;"158];3233.01;0.509739;4114.87;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;4;1618;111;[1588";83;1650;"139];3131.85;0.659947;2249.6;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;5;1666;119;[1646";102;1682;"157];2838.88;0.697291;1446.86;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;6;1725;111;[1682";92;1743;"135];2842.79;0.473037;1689.6;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;7;505;141;[474";107;543;"173];3067.92;0.594647;3148.17;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;8;153;171;[84";119;207;"216];3492.47;0.6679;8089.2;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;9;267;173;[246";153;305;"217];2792.16;0.482694;2037.74;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;10;800;279;[708";161;1148;"458];3109.04;0.41609;64463.4;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;11;205;182;[187";164;228;"200];2931.24;0.819075;1130.66;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;12;1657;277;[1609";241;1674;"308];2821.52;0.411013;2631.81;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;13;2093;291;[2055";259;2149;"335];2722.67;0.513387;3979.66;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;14;2044;305;[2023";285;2071;"339];2816.5;0.681671;1605.49;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;15;2128;367;[2091";343;2144;"389];2692.37;0.404717;1471.34;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;16;1443;375;[1421";354;1472;"414];3175.67;0.674395;2224.05;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;17;1326;406;[1294";380;1338;"427];2947.93;0.274111;1029.52;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;18;1377;410;[1361";395;1403;"456];2947.04;0.518278;1626.78;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;19;1426;436;[1402";415;1444;"464];2973.17;0.637174;1454.31;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;20;196;446;[154";427;209;"482];2704.99;0.589244;1476.67;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;21;143;459;[112";439;170;"488];2848.94;0.551088;1823.74;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;22;1795;514;[1761";452;1878;"538];2685.02;0.303981;4814.34;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;23;912;507;[889";483;942;"530];2989.69;0.478474;1719.41;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;24;1807;628;[1784";599;1836;"655];2931.48;0.44304;1721.54;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;25;1484;693;[1456";663;1514;"725];2573.13;0.38478;1699.18;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;26;575;709;[547";675;600;"737];2420.14;0.496344;2291.12;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;27;1009;765;[988";728;1044;"791];2762.66;0.296559;1581;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;28;1957;765;[1923";742;1993;"803];3345.45;0.604809;2895.84;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;29;555;767;[532";735;581;"784];2266.56;0.427813;1163.66;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;30;1587;866;[1498";838;1679;"960];3020.05;0.366343;8707.76;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;31;1982;874;[1939";851;2004;"911];2814.69;0.491951;2581.77;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;32;543;895;[513";866;574;"926];2731.24;0.475237;2235.76;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;33;1607;941;[1580";902;1641;"971];2957.41;0.705823;2731.89;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;34;1959;923;[1944";910;1995;"950];2537.57;0.52777;1067.84;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;35;313;955;[290";916;337;"987];2590.32;0.608438;2352.87;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;36;690;986;[650";953;735;"1031];3077.87;0.575606;4183;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;37;1725;1130;[1679";1070;1768;"1160];2716.05;0.446731;3646.42;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;38;1993;1159;[1938";1118;2022;"1183];2639.89;0.349064;2432.72;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;39;1497;1207;[1464";1182;1529;"1234];2522.84;0.474112;2087.78;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;40;1840;1395;[1805";1372;1863;"1479];2742.36;0.402761;3196.08;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;41;1875;1428;[1858";1410;1891;"1453];2519.87;0.658584;1030.58;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;42;1323;1443;[1294";1427;1361;"1471];2955.26;0.600026;1802.45;46"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;43;946;1480;[921";1461;975;"1511];2685.79;0.51641;1750.28;47"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;44;1327;1497;[1293";1458;1369;"1527];3106.18;0.652592;3307.86;48"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;45;1419;1493;[1385";1468;1445;"1538];3124.98;0.643825;2992.73;49"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;46;1931;1547;[1906";1491;1987;"1603];2949.32;0.493318;4282.02;50"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;47;1455;1558;[1418";1533;1486;"1582];3084.84;0.710678;2334.77;52"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;48;1140;1621;[1119";1585;1161;"1643];2620.31;0.643829;1721.54;53"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;49;739;1628;[689";1587;768;"1661];2723.25;0.384732;3047.02;54"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;50;805;1780;[789";1751;855;"1815];2689.41;0.425911;2388.01;55"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P8;16;8;1;1;51;353;1875;[331";1856;374;"1907];3343.5;0.770675;1772.64;56"
