;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;1;241;46;[221";27;262;"71];3287.48;0.686124;1178.57;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;2;957;60;[940";42;977;"84];2784.52;0.602202;1141.3;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;3;1977;206;[1950";173;2001;"239];3144.38;0.730409;2211.28;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;4;1194;213;[1157";175;1242;"253];3318.61;0.703427;4407.65;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;5;1147;201;[1126";184;1165;"222];2901.69;0.763457;1054;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;6;916;244;[875";200;952;"292];4545.73;0.714959;4822.86;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;7;1673;258;[1647";232;1705;"280];2930.48;0.570448;1742.83;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;8;1103;325;[1083";304;1124;"346];3850.47;0.807466;1193.47;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;9;177;357;[101";298;246;"443];3956.82;0.655519;13873.4;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;10;819;388;[792";354;862;"410];2819.9;0.480029;2035.61;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;11;611;418;[573";392;648;"483];2896.18;0.499277;4025.44;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;12;1124;482;[1108";464;1149;"507];2909.05;0.605823;1252.03;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;13;431;517;[410";502;447;"550];2987.2;0.596336;1069.97;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;14;1549;603;[1526";576;1571;"627];3468.83;0.775973;1728.99;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;15;2009;614;[1992";599;2024;"644];2680.58;0.630263;1055.07;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;16;1304;765;[1279";736;1332;"795];2802.26;0.544564;1935.53;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;17;683;825;[661";806;715;"852];2979.68;0.600835;1555.45;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;18;652;992;[621";970;675;"1066];2761.43;0.472333;2851.13;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;19;601;1104;[579";1082;645;"1136];2975.62;0.55161;2457.21;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;20;858;1169;[827";1141;878;"1189];3196.29;0.703202;1614.01;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;21;821;1284;[766";1246;863;"1326];3110.91;0.679648;5379.67;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;22;1760;1334;[1732";1303;1784;"1356];2817.39;0.578797;2043.06;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J6;10;6;1;1;23;94;1647;[61";1626;131;"1668];3321.7;0.832257;2168.69;24"
