;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;1;301;82;[258";59;340;"100];2265.69;0.480023;1945.11;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;2;432;819;[391";804;452;"850];2383.55;0.582393;1685.34;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;3;1156;1178;[1118";1158;1173;"1230];2263.48;0.448865;2019.64;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;4;1182;49;[1148";19;1223;"91];2485.33;0.595824;3181.17;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;5;1202;76;[1181";61;1225;"102];2347.6;0.678732;1334;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;6;328;105;[278";79;371;"136];2758.89;0.566413;2929.91;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;7;2128;138;[2109";111;2154;"172];2364.67;0.509729;1585.26;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;8;1909;164;[1871";134;1959;"195];2672.29;0.729058;3984.98;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;9;839;184;[815";145;874;"199];2227.91;0.227701;1280.77;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;10;1409;203;[1381";172;1445;"249];2737.83;0.52183;3294.02;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;11;2108;204;[2088";184;2142;"239];2243.94;0.532578;1491.57;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;12;1742;216;[1700";193;1776;"269];2344.83;0.381392;3085.35;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;13;1920;210;[1880";193;1937;"242];2488.22;0.614545;1481.99;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;14;692;232;[660";206;738;"273];2780.91;0.481843;2584.97;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;15;2013;281;[1991";259;2054;"305];2543.01;0.546984;2084.58;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L22;12;22;1;1;16;2004;335;[1948";272;2039;"375];2580.57;0.544764;5793.82;17"
