;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M6;13;6;1;1;1;1967;1143;[1931";1118;1992;"1169];2237.29;0.594178;2002.6;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M6;13;6;1;1;2;1104;1257;[1090";1243;1128;"1287];2344.26;0.530602;1064.65;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M6;13;6;1;1;3;1821;60;[1797";18;1849;"88];2648.98;0.633981;2327.32;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M6;13;6;1;1;4;482;68;[457";49;502;"102];2396.88;0.522445;1706.63;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M6;13;6;1;1;5;1597;218;[1575";201;1617;"261];2446.07;0.414446;1791.8;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M6;13;6;1;1;6;1996;284;[1957";270;2013;"314];2607.57;0.480324;1408.53;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M6;13;6;1;1;7;65;387;[44";364;93;"411];2972.56;0.692462;1447.92;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M6;13;6;1;1;8;1906;515;[1879";488;1954;"559];2598.23;0.467179;3071.51;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M6;13;6;1;1;9;1781;560;[1754";530;1805;"589];2566.05;0.594094;2263.44;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M6;13;6;1;1;10;1891;578;[1853";562;1911;"606];2150.25;0.180542;1188.15;11"
