;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;1;1323;2013;[1304";1982;1345;"2032];1773.99;0.292434;1102.98;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;2;1738;110;[1701";27;1765;"155];2215.76;0.400252;5038.98;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;3;858;106;[783";51;928;"179];3026.41;0.718706;12320.1;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;4;1479;99;[1439";59;1529;"142];2629.23;0.680532;5458.45;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;5;1155;193;[1111";93;1208;"244];2806.56;0.60614;10200.4;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;6;1072;142;[1025";99;1116;"187];3046.08;0.786366;6523.1;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;7;369;137;[340";108;399;"180];2252.43;0.609998;3141.78;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;8;588;153;[548";119;627;"191];2621.5;0.696671;4336.31;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;9;255;162;[231";138;304;"196];1947.69;0.441518;2443.37;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;10;950;175;[873";141;986;"224];2756.83;0.592463;6915.96;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;11;166;192;[123";161;219;"252];2154.23;0.534391;5261.49;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;12;393;220;[369";197;436;"249];2112.23;0.513233;2293.25;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;1;13;1963;259;[1917";217;2015;"304];2657.21;0.728615;6205.84;16"
