;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;13;1250;289;[1201";242;1298;"341];4231.83;0.929499;8082.81;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;14;740;332;[679";247;793;"423];3691.75;0.695616;12154;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;15;588;309;[554";277;626;"342];3414.89;0.895732;3711.37;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;16;515;343;[463";289;557;"385];3645.92;0.848673;6705.16;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;17;648;369;[585";302;698;"423];3895.35;0.830174;9750.05;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;18;312;393;[258";333;359;"443];4017.81;0.853738;8165.86;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;19;412;425;[373";386;460;"467];3467.5;0.896307;5782.11;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;20;1592;429;[1546";386;1639;"472];3980.32;0.903307;6694.51;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;21;141;450;[100";409;183;"494];3596.48;0.879532;6072.76;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;22;1905;449;[1865";409;1949;"489];4460.41;0.96373;5699.06;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;23;1781;458;[1736";422;1819;"497];3085.27;0.789863;4927.19;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;24;2109;456;[2064";425;2141;"517];2617.17;0.598421;4818.6;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;25;324;497;[282";457;369;"538];3225.13;0.887284;5551.08;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;26;1890;597;[1808";500;1966;"672];5560.53;0.863055;20478.5;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;27;1672;558;[1632";524;1707;"592];2936.27;0.766196;4140.42;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;28;1146;600;[1103";557;1194;"654];3818.59;0.890411;7244.93;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;29;725;615;[697";588;754;"643];2608.78;0.857272;2499.8;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;30;307;642;[265";601;349;"683];3101.83;0.835415;5755.49;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;31;901;721;[853";655;950;"794];3888.26;0.840801;10580.5;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;32;1366;773;[1330";737;1402;"811];2918.99;0.756897;4345.9;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;33;610;790;[564";745;648;"825];2678.33;0.712692;5096.47;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;34;1479;780;[1445";747;1515;"815];3002.35;0.70745;3962.62;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;35;1191;808;[1158";773;1231;"842];2902.61;0.714978;4004.14;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;36;486;877;[449";832;521;"912];2768.46;0.767806;4487.49;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;37;1681;867;[1648";844;1704;"893];2488.95;0.71195;2053.71;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;38;1026;883;[993";850;1062;"916];2872.02;0.799401;3591.06;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;39;600;886;[561";854;635;"917];2831.21;0.798341;3741.18;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;40;1575;913;[1536";874;1616;"954];3315.66;0.795251;5059.21;46"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;41;765;919;[724";882;803;"958];3039.44;0.783542;4931.45;47"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;42;2028;935;[1993";898;2060;"968];2773.23;0.608993;3587.87;48"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;43;1449;951;[1404";905;1495;"998];4283.21;0.943513;7024.55;49"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;44;1045;1028;[966";967;1107;"1092];4496.85;0.847694;13524.2;51"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;45;1842;1014;[1802";978;1877;"1050];3185.74;0.759909;4408.71;52"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;46;359;1023;[309";978;413;"1068];4852.15;0.933333;7713.38;53"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;47;896;1000;[874";977;924;"1023];2400.21;0.697992;1726.86;54"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;48;1988;1071;[1930";1013;2075;"1128];5490.83;0.893832;12941.9;55"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;49;1744;1050;[1716";1024;1770;"1076];2604.67;0.63049;2126.1;56"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;50;1725;1139;[1690";1107;1791;"1171];2717.31;0.510405;4055.25;57"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;51;841;1146;[804";1108;878;"1182];3130.34;0.795015;4621.64;58"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;52;1852;1286;[1815";1248;1893;"1324];3685.04;0.821592;5043.24;59"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;53;902;1278;[873";1247;932;"1307];2516.91;0.718792;2791.51;60"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;54;1227;1358;[1187";1318;1267;"1398];3853.61;0.850101;5230.62;61"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;55;827;1387;[789";1348;868;"1429];3323.57;0.858586;5160.35;62"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;56;330;1403;[284";1359;400;"1448];4375.04;0.861496;8043.42;63"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;57;657;1413;[614";1373;695;"1454];3593.63;0.901194;5230.62;65"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;58;1082;1435;[1041";1397;1124;"1475];3952.15;0.85171;5288.11;66"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;59;1546;1444;[1511";1413;1591;"1481];2895.09;0.521958;3746.5;67"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;60;580;1469;[537";1425;655;"1536];2915.76;0.704175;8632.17;68"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;61;1942;1474;[1902";1435;1985;"1513];3633.64;0.865735;5358.38;69"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;62;2104;1523;[2058";1478;2156;"1567];4280.99;0.921906;7189.57;70"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;63;902;1608;[852";1561;954;"1655];4277.07;0.896349;7990.19;71"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;64;1959;1755;[1880";1714;2018;"1795];3227.55;0.626457;7925.25;72"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;65;998;1934;[965";1891;1037;"1970];3766.45;0.885143;4629.09;74"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;66;1093;1979;[1051";1928;1134;"2024];4587.79;0.903259;5996.1;76"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;67;1463;2008;[1427";1966;1498;"2044];3334.32;0.708557;4153.19;77"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;68;1020;2011;[964";1967;1062;"2059];5086.63;0.89733;7000.07;78"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;69;1229;2054;[1195";2005;1289;"2091];3041.74;0.643688;5568.11;79"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;70;230;2059;[198";2031;258;"2088];2594.97;0.88145;2771.28;81"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;71;103;2121;[62";2082;153;"2163];3271.84;0.933159;6160.06;82"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B14;2;14;1;1;72;1446;1675;[1179";1346;1762;"1994];2620.43;0.205783;260636;85"
