;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P21;16;21;1;1;25;1473;1414;[1436";1380;1493;"1463];2666.46;0.456073;2438.05;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P21;16;21;1;1;26;312;1491;[290";1443;362;"1525];2670.06;0.332363;2695.69;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P21;16;21;1;1;27;2132;1529;[2115";1511;2151;"1546];3142.57;0.751204;1010.35;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P21;16;21;1;1;28;322;1726;[298";1695;348;"1746];3337.23;0.692475;1761.99;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P21;16;21;1;1;29;638;1831;[612";1790;678;"1858];3197.96;0.53809;2564.74;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P21;16;21;1;1;30;427;628;[414";580;442;"671];2353.36;0.578508;2186.79;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P21;16;21;1;1;31;418;288;[396";257;447;"309];2637.88;0.375254;1349.97;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P21;16;21;1;1;32;1208;331;[1175";313;1236;"358];2431.63;0.316072;1461.76;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P21;16;21;1;1;33;808;572;[786";548;833;"597];2947.96;0.337796;1471.34;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P21;16;21;1;1;34;514;1021;[487";997;543;"1061];2762.25;0.416063;2262.38;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P21;16;21;1;1;35;977;1503;[963";1484;1010;"1526];2442.77;0.372841;1268;38"
