;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;1;202;64;[183";44;226;"88];2439.31;0.744298;1515;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;2;851;959;[829";947;880;"986];2824.76;0.664397;1163.66;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;3;284;34;[262";13;307;"59];2109.57;0.6554;1488.38;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;4;758;104;[730";73;793;"145];3563.29;0.611709;2950.14;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;5;985;278;[945";253;1010;"308];2867.06;0.555759;2467.86;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;6;1913;280;[1862";254;1943;"302];2539.59;0.453615;2277.28;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;7;881;348;[850";320;906;"379];3534.56;0.643894;2180.4;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;8;1546;395;[1525";353;1575;"428];2437.9;0.414432;2040.93;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;9;215;413;[181";386;255;"461];2567.44;0.44321;2814.93;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;10;896;411;[871";384;920;"438];3402.35;0.664478;1908.92;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;11;342;427;[321";395;367;"449];2929.58;0.529575;1354.23;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;12;1623;418;[1603";399;1650;"437];2985.99;0.572784;1106.17;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;13;1609;444;[1587";429;1625;"489];2476.32;0.470894;1391.5;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L5;12;5;1;1;14;1860;505;[1835";477;1884;"534];2633.25;0.597721;1967.47;15"
