;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P7;16;7;1;1;1;1777;40;[1739";9;1798;"65];2730.02;0.676124;2254.93;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P7;16;7;1;1;2;1135;79;[1076";49;1152;"108];2836.96;0.313762;2632.88;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P7;16;7;1;1;3;1553;96;[1523";51;1584;"132];2812.18;0.453308;3090.68;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P7;16;7;1;1;4;1786;102;[1732";59;1815;"135];3302.14;0.550009;3538.89;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P7;16;7;1;1;5;1978;128;[1946";93;2036;"164];3501.35;0.568698;3319.57;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P7;16;7;1;1;6;1513;162;[1466";142;1539;"190];2995.8;0.578331;2491.28;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P7;16;7;1;1;7;612;196;[585";170;635;"236];3123.39;0.56327;2024.96;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P7;16;7;1;1;8;1217;256;[1178";234;1243;"282];2883.99;0.470384;2263.44;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P7;16;7;1;1;9;119;322;[104";302;134;"353];2996.46;0.761185;1182.82;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P7;16;7;1;1;10;1219;430;[1199";410;1249;"475];2923.71;0.579953;2085.65;15"
