;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;24;240;1035;[190";989;299;"1082];2817.67;0.784851;7139.53;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;25;446;1022;[415";995;473;"1051];2464.01;0.700864;2532.8;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;26;1350;1045;[1314";1017;1384;"1077];2322.62;0.573607;3298.28;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;27;655;1117;[618";1070;700;"1158];2649.95;0.765305;5794.88;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;28;1666;1096;[1647";1070;1691;"1117];2125.64;0.614477;1295.68;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;29;1379;1269;[1287";1178;1477;"1373];2925.56;0.838507;29497.2;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;30;918;1227;[875";1184;963;"1272];2922.51;0.776015;5896.02;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;31;1662;1259;[1618";1208;1708;"1306];2095.73;0.624512;6835.04;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;32;2145;1305;[2125";1289;2189;"1356];2185.56;0.471343;1979.18;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;33;627;1347;[600";1322;656;"1371];2484.72;0.672448;2047.32;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;34;1704;1373;[1675";1348;1737;"1400];2326.34;0.724915;2606.26;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;35;2021;1379;[1997";1354;2054;"1406];2398.09;0.684835;2110.13;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;36;1199;1470;[1158";1433;1243;"1509];2533.72;0.714709;5155.03;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;37;873;1714;[820";1677;915;"1751];2656.15;0.684016;5238.07;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;38;1217;1785;[1194";1763;1239;"1808];2318.83;0.676494;1714.08;46"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;39;1731;1802;[1692";1767;1764;"1836];2372.39;0.75853;4006.27;47"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;40;619;1919;[577";1893;655;"1945];2504.89;0.72488;3478.21;48"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;41;1261;1989;[1230";1956;1290;"2020];2111.95;0.809131;3053.41;49"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;42;641;2040;[601";1997;679;"2079];2649.52;0.743982;4780.27;50"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;43;1328;2177;[1305";2153;1348;"2201];2582.34;0.764781;1605.49;52"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;44;999;314;[368";149;1414;"705];2142.98;0.0497419;297371;53"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;45;1650;380;[1504";252;1819;"530];2103.88;0.0742266;38637.2;54"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;46;353;421;[324";404;374;"450];2378.07;0.333715;1446.86;55"
