;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;1;708;39;[677";11;755;"70];2376.74;0.628154;3370.68;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;2;1281;63;[1247";35;1311;"92];2387.25;0.679211;2796.83;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;3;1798;116;[1749";64;1849;"171];2595.16;0.756186;8109.43;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;4;1586;130;[1536";66;1631;"177];2568.57;0.622063;7176.8;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;5;238;133;[205";89;286;"169];2231.32;0.548915;4558.83;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;6;1174;137;[1116";85;1232;"193];2728.57;0.702758;9537.12;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;7;585;139;[515";102;631;"177];2511.51;0.550157;6331.47;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;8;839;144;[809";114;878;"176];2583.97;0.672711;3400.49;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;9;1375;170;[1316";113;1433;"224];2670.97;0.716447;10627.3;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;10;426;186;[356";126;478;"240];2600.38;0.670889;9719.18;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;11;936;182;[891";140;979;"224];2604.06;0.68935;5998.23;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;12;1316;280;[1254";242;1372;"338];2615.17;0.545965;6924.48;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;13;1385;266;[1355";245;1414;"292];2315.85;0.675826;2064.35;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;14;433;273;[413";254;460;"310];2053.03;0.427558;1707.7;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;15;817;287;[776";252;854;"322];2611.67;0.69484;4256.47;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;16;685;349;[638";310;732;"384];2517.42;0.575217;4384.22;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;17;1959;358;[1918";326;1991;"392];2495.94;0.602733;3699.65;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;18;2174;352;[2134";335;2196;"371];2165.59;0.493448;1338.26;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;19;943;396;[901";356;993;"437];2596.17;0.695499;5768.27;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;20;1216;400;[1185";358;1249;"430];2353.07;0.592917;3386.65;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;21;1365;414;[1294";365;1411;"502];2568.16;0.599519;10889.2;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;22;1493;432;[1456";395;1532;"470];2572.54;0.677709;4773.88;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;23;264;498;[216";454;310;"543];2404.66;0.704266;6481.58;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;24;142;521;[101";483;188;"558];2279.34;0.659783;5023.01;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;25;402;524;[354";491;446;"562];2372.84;0.586068;4126.58;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;26;1061;533;[1018";493;1121;"654];2460.85;0.533511;11005.3;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;27;1625;554;[1581";509;1669;"599];2670.27;0.768449;6188.8;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;28;1545;559;[1510";510;1589;"597];2565.21;0.681797;5275.33;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;29;618;561;[577";519;659;"600];2442.72;0.702683;4877.16;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;30;756;579;[603";530;802;"694];2522.08;0.531677;16564.9;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;31;1263;611;[1237";593;1296;"640];2142.43;0.299612;1412.79;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;32;1150;677;[1111";643;1190;"719];2444.3;0.607614;4628.03;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;33;1495;674;[1455";643;1529;"704];2503.55;0.546515;3283.38;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;1;34;1375;677;[1345";654;1406;"710];2241.18;0.465143;1968.54;38"
