;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;1;305;48;[285";28;330;"72];2139.3;0.603213;1287.16;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;2;1325;76;[1282";37;1387;"147];3059.7;0.568388;6871.24;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;3;2106;159;[2064";90;2152;"202];2396.27;0.604632;6182.42;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;4;1966;123;[1943";91;1995;"146];2181.13;0.603972;1821.61;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;5;726;141;[684";105;751;"173];2501.19;0.59343;3003.37;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;6;949;161;[909";115;980;"187];2345;0.474714;3417.52;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;7;628;163;[597";131;669;"193];2402.72;0.704998;3650.68;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;8;295;192;[264";144;327;"232];2157.62;0.489991;3800.8;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;9;1998;200;[1972";161;2021;"227];2318.69;0.557407;2237.89;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;10;1895;200;[1869";177;1923;"253];2349.16;0.491785;2758.5;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;11;647;214;[608";184;673;"241];2361.66;0.570767;2757.44;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;12;1934;240;[1899";218;1960;"271];2368.53;0.560575;2185.72;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;13;1090;260;[1068";230;1123;"283];2175.74;0.258575;1393.63;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;14;843;392;[828";375;873;"435];2079.18;0.308607;1543.74;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;15;1936;436;[1904";389;1975;"480];2625.43;0.575447;4868.64;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;16;1847;475;[1800";415;1884;"520];2752.32;0.503803;5107.12;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;17;1775;480;[1754";462;1799;"498];2461.79;0.525686;1133.85;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;18;311;507;[288";481;333;"538];2171.73;0.61899;1700.24;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;19;1458;522;[1430";496;1483;"548];2780.8;0.624014;2129.3;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;20;1241;529;[1192";499;1280;"560];2867.68;0.658733;3755.02;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;21;1084;552;[1061";531;1114;"597];2229.29;0.372911;1889.75;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;22;1433;602;[1398";538;1469;"685];2541.62;0.454988;6399.6;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;23;500;565;[477";542;519;"584];2440.91;0.606287;1181.76;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;24;1228;582;[1201";552;1257;"608];2682.7;0.655863;2205.95;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;25;1510;629;[1468";579;1581;"672];2528.72;0.49222;6314.43;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;26;753;663;[722";645;782;"681];2316.87;0.554921;1560.78;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;27;1308;706;[1281";660;1339;"737];2438.7;0.50903;2836.22;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;28;1964;764;[1922";728;2001;"789];2574.68;0.548051;3190.75;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;29;471;878;[449";862;493;"898];2227.2;0.697013;1145.56;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;30;1450;895;[1416";860;1481;"946];2746.98;0.54124;4113.8;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;31;499;925;[427";895;530;"957];2491.32;0.525982;4399.13;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;32;2021;954;[1983";917;2059;"982];2169.48;0.43065;3024.67;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;33;738;973;[703";943;779;"1005];2656.07;0.700955;3421.78;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;34;1287;1069;[1264";1051;1307;"1089];2110.84;0.364878;1021;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;35;1474;1119;[1445";1081;1507;"1168];2790.9;0.60701;3818.9;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;36;775;1126;[744";1099;802;"1154];2696.64;0.732463;2456.14;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;37;489;1122;[465";1104;508;"1140];2319.24;0.593828;1143.43;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;38;1137;1145;[1084";1111;1194;"1179];2736.39;0.583848;4546.05;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;39;429;1137;[387";1115;471;"1163];2541.56;0.586118;2965.05;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;40;1158;1220;[1101";1172;1257;"1271];2961.33;0.62178;10472.9;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;1;41;754;1191;[699";1150;797;"1247];2660.5;0.608064;6943.64;45"
