;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;1;883;63;[830";9;962;"119];6306.12;0.895709;11452.4;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;2;1630;80;[1602";34;1657;"120];4944.16;0.825655;3763.53;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;3;378;86;[346";54;412;"119];5514.08;0.913781;3416.46;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;4;1581;112;[1551";84;1611;"149];5346.73;0.873898;3160.94;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;5;2064;190;[1996";129;2109;"238];4989.31;0.853558;8828.07;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;6;1909;198;[1863";151;1959;"253];6547.49;0.918159;7493;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;7;1431;199;[1379";152;1489;"268];6447.95;0.843605;10249.4;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;8;833;268;[797";234;869;"302];5002.02;0.889675;3495.24;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;9;1203;311;[1150";269;1241;"364];6225.19;0.858109;6382.57;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;10;126;304;[95";275;166;"337];4320.17;0.88899;3355.77;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;11;776;349;[727";305;829;"393];4574.49;0.901218;6907.44;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;12;1656;375;[1618";338;1694;"414];6116.48;0.940011;4719.59;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;13;1158;438;[1125";408;1193;"469];4998.06;0.897863;3448.4;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;14;1249;445;[1205";407;1296;"483];4698.07;0.860372;5341.34;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;15;1684;440;[1652";408;1722;"471];4631.81;0.886044;3436.69;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;16;343;471;[304";431;403;"522];5422.37;0.828272;7002.19;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;17;889;458;[862";433;915;"484];4390.57;0.837967;2194.24;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;18;2029;498;[1981";457;2072;"541];5851.88;0.849688;5927.96;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F1;6;1;1;1;19;2157;616;[2127";590;2188;"646];5533.76;0.921343;2801.09;25"
