;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;1;2024;1335;[1985";1323;2044;"1360];2593.66;0.518075;1270.13;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;2;358;30;[328";2;384;"77];2790.52;0.62017;3204.59;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;3;1778;56;[1745";18;1802;"108];2820.13;0.513839;2840.48;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;4;1994;69;[1968";35;2043;"94];2595.92;0.612473;2480.63;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;5;1493;127;[1472";84;1527;"156];2553.84;0.479441;2186.79;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;6;1855;148;[1808";101;1880;"173];2840.64;0.37009;3319.57;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;7;757;145;[722";112;808;"186];3371.57;0.667222;4175.55;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;8;2092;166;[2071";145;2120;"191];3047.3;0.645323;1621.46;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;9;978;223;[933";176;1002;"259];2813.11;0.480555;3248.24;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;10;749;231;[721";186;773;"257];2962.89;0.553712;2143.14;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;11;806;242;[779";209;884;"287];3112.46;0.52395;4891;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;12;1005;268;[982";239;1027;"287];2738.35;0.550343;1325.49;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;13;1519;317;[1441";249;1560;"375];3662.38;0.536879;7812.39;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;14;1597;289;[1576";269;1629;"320];3403.65;0.68262;1758.8;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;15;766;292;[740";270;799;"319];3026.27;0.587927;1898.27;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;16;201;324;[154";286;268;"364];3279.46;0.648904;5416.93;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;17;379;394;[334";346;409;"433];2604.08;0.553864;4097.83;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;18;711;384;[677";360;737;"418];2978.08;0.582404;2324.13;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;19;1763;412;[1736";372;1798;"446];3101.34;0.611408;3084.29;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;20;782;414;[752";379;819;"439];2929.16;0.495961;2406.11;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;21;235;477;[160";428;284;"541];2751.8;0.524066;7448.28;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;22;1166;534;[1137";471;1225;"578];3078.01;0.490897;5419.06;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;23;2142;608;[2100";581;2184;"646];2800.11;0.457001;3039.57;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;24;1255;695;[1232";649;1278;"717];2809.6;0.467751;2228.31;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J16;10;16;1;1;25;1069;698;[1036";654;1101;"727];2815.32;0.512175;3444.14;28"
