;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;1;145;76;[114";46;177;"111];3422.96;0.881163;3206.72;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;2;1843;78;[1798";48;1878;"123];2991.22;0.727332;4153.19;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;3;797;96;[771";70;843;"133];3207.82;0.61675;3082.16;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;4;1753;138;[1654";96;1794;"181];3674.24;0.693544;8116.88;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;5;1520;115;[1498";96;1545;"137];2489.23;0.745129;1423.44;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;6;308;185;[241";143;348;"270];3876.69;0.688501;9475.37;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;7;610;216;[576";181;647;"254];4424.91;0.785654;4221.33;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;8;831;321;[786";281;872;"366];5346.71;0.842596;6053.59;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;9;1866;315;[1787";282;1897;"362];3554.5;0.702691;6233.52;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;10;1185;403;[1157";376;1212;"429];3217.53;0.637451;2245.34;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;11;679;423;[647";395;712;"454];3643.93;0.712031;2772.35;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;12;300;497;[235";442;384;"596];4564.33;0.699125;14406.8;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;13;413;508;[385";479;442;"542];3943.91;0.81723;2787.25;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;14;600;577;[558";526;643;"620];4547.63;0.79904;5956.71;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;15;517;662;[493";637;539;"695];3382.06;0.708761;2189.98;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;16;222;688;[183";650;259;"731];4970.25;0.90099;5102.86;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;17;1469;712;[1433";678;1504;"751];3374.35;0.720526;3670.91;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;18;726;742;[690";699;768;"783];3658.62;0.771377;5231.68;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;19;1602;743;[1551";703;1648;"785];4282.79;0.859439;6625.31;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;20;2087;792;[2036";717;2163;"845];4038.63;0.71454;11628.1;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;21;80;841;[27";797;127;"885];3647.94;0.773244;6873.37;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;22;1269;863;[1241";835;1293;"894];3250.88;0.731165;2353.94;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;23;1723;1004;[1676";967;1760;"1045];3990.57;0.833153;4708.94;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;24;1164;1083;[1108";1034;1209;"1124];5138.79;0.810853;6403.86;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;25;132;1136;[88";1096;174;"1196];3927.52;0.829738;6577.4;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;26;2140;1130;[2115";1103;2169;"1175];3690.83;0.821675;3016.15;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;27;2028;1273;[1936";1208;2091;"1352];5211.45;0.741407;17526.2;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;28;140;1270;[109";1235;172;"1308];4034.78;0.848792;3776.31;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;29;1681;1290;[1648";1254;1711;"1324];3708;0.769577;3394.1;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;30;290;1308;[261";1278;322;"1342];3797.38;0.763912;3122.61;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;31;230;1322;[196";1287;265;"1356];3877.03;0.82907;3724.14;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;32;271;1427;[232";1385;320;"1473];5050.99;0.843141;5806.59;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;33;356;1417;[314";1385;396;"1476];4269.06;0.755088;4833.51;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;34;696;1442;[678";1420;714;"1463];3319.11;0.787375;1075.3;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;35;1828;1456;[1804";1431;1852;"1485];2757.88;0.747309;2067.55;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;36;762;1508;[695";1449;817;"1600];5780.83;0.778667;14092.8;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;37;1713;1568;[1672";1541;1738;"1594];4178.86;0.846361;2754.25;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;38;445;1684;[384";1616;536;"1790];4975.69;0.695302;17599.7;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;39;1765;1879;[1719";1839;1803;"1919];3940.76;0.830127;4980.43;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;40;381;1955;[358";1934;409;"1978];3666.23;0.738355;1730.05;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;41;471;2068;[429";2026;515;"2112];4022.1;0.851017;5649.03;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;42;814;2091;[767";2043;870;"2139];5047.49;0.807387;8200.99;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;43;1572;2118;[1544";2098;1597;"2139];3585.38;0.850123;1872.72;46"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;44;857;950;[582";842;984;"1385];2493.46;0.069004;80826;49"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P23;16;23;1;1;45;966;1108;[772";988;1109;"1352];3785.85;0.45376;46757.2;50"
