;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;1;1459;54;[1383";2;1521;"113];2786.15;0.729898;10129.1;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;2;708;67;[661";19;753;"126];3409.24;0.778964;7932.7;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;3;1098;112;[1052";89;1125;"139];2385.56;0.490217;2379.49;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;4;2134;195;[2066";93;2196;"260];2658.85;0.701836;14056.6;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;5;1490;150;[1443";102;1536;"205];2952.85;0.839882;7360.98;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;6;283;209;[160";155;345;"264];3053.77;0.673697;15250;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;7;1047;197;[998";161;1103;"237];2920.22;0.665191;5613.89;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;8;685;252;[591";171;741;"303];3712.79;0.597492;10162.1;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;9;562;244;[536";217;589;"287];3148.65;0.490012;2479.57;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;10;1621;267;[1576";227;1695;"306];2594.95;0.69378;7074.59;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;11;163;282;[118";247;264;"387];2933.27;0.561646;10626.3;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;12;75;302;[33";260;129;"345];3188.84;0.858914;6482.65;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;13;1375;329;[1277";281;1426;"380];2913.65;0.756673;10830.7;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;14;1234;357;[1175";315;1283;"400];3339.47;0.851775;7496.19;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;15;975;393;[920";338;1029;"450];3600.43;0.801643;9994.92;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;16;809;497;[757";418;867;"549];3418.94;0.717602;9556.29;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;17;986;530;[930";475;1029;"634];2330.92;0.256343;10815.8;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;18;648;515;[613";479;692;"552];3371.07;0.786181;4708.94;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;19;911;528;[881";496;928;"543];2578.33;0.537618;1074.23;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;20;1224;545;[1184";509;1267;"584];2950.63;0.731334;4741.95;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;21;1580;604;[1536";552;1613;"636];2290.1;0.418394;3876.39;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;22;842;1128;[597";576;945;"1210];4547.85;0.342942;48172.2;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;23;1787;643;[1763";620;1808;"668];2096.48;0.583018;1467.09;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;24;468;658;[426";624;510;"693];2891.59;0.533206;4062.7;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;25;1705;725;[1619";632;1757;"782];2784.12;0.696704;12914.2;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;26;872;690;[827";632;918;"748];3028.57;0.75722;8309.58;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;27;235;691;[185";648;280;"736];2954.25;0.760307;6758.39;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;28;1022;712;[971";666;1074;"762];2976.35;0.666519;7626.08;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;29;1197;867;[1162";832;1218;"886];2117.58;0.297114;1354.23;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;30;480;917;[424";862;534;"994];3351.35;0.814217;10432.5;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;31;1032;936;[1005";907;1057;"964];2160.85;0.332581;1837.58;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;32;1785;971;[1751";935;1822;"1006];2357.16;0.625332;3878.52;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;33;70;978;[37";945;118;"1010];2342.91;0.694275;3925.36;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;34;356;1033;[309";985;406;"1082];3407.76;0.85665;7766.61;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;1;35;1309;1060;[1272";1023;1374;"1098];2610.97;0.67409;6229.26;43"
