;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;1;1783;50;[1754";14;1817;"82];2181.25;0.728281;3505.89;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;2;2124;60;[2040";24;2165;"115];2223.61;0.674418;7425.93;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;3;660;101;[611";58;704;"157];2612.05;0.728432;6472;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;4;420;148;[380";109;458;"193];2650.16;0.778517;5204;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;5;1634;166;[1595";135;1667;"200];2375.73;0.738393;3796.54;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;6;1751;186;[1713";142;1790;"232];2412.58;0.738547;5596.86;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;7;2147;199;[2121";175;2173;"226];2096.22;0.803798;2067.55;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;8;1386;215;[1347";179;1429;"255];2366.5;0.75161;4968.72;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;9;837;337;[753";189;896;"399];3217.58;0.64864;22985.8;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;10;1536;236;[1499";202;1582;"272];2459.47;0.710525;4674.87;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;11;235;245;[203";215;271;"273];2298.47;0.67987;2996.99;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;12;613;274;[577";240;649;"309];2471.99;0.692324;3792.28;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;13;654;353;[629";320;687;"380];2248.06;0.584727;2319.87;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;14;216;470;[150";373;275;"533];3110.91;0.775019;14648.5;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;15;692;526;[625";409;747;"584];3336.55;0.738636;14871;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;16;53;454;[13";416;99;"494];2770.18;0.810894;5387.12;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;17;1103;458;[1069";429;1133;"492];2190;0.530858;2971.43;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;18;1152;449;[1132";428;1173;"472];2076.08;0.734981;1355.3;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;19;1933;469;[1906";444;1990;"495];2247.71;0.678786;3641.1;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;20;769;487;[736";456;809;"519];2791.14;0.881724;3714.56;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;21;391;576;[339";460;494;"637];3319.46;0.739394;15805.8;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;22;1699;605;[1669";575;1732;"635];2367.61;0.678233;3009.76;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;23;1991;653;[1893";593;2059;"715];3040.46;0.777003;14405.8;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;24;896;654;[854";618;933;"692];2438.99;0.713117;4542.86;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;25;1270;683;[1219";624;1345;"736];2566.13;0.641048;8957.95;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;26;1470;681;[1429";642;1510;"725];2825.1;0.78667;5075.18;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;27;1659;698;[1605";649;1708;"752];2620.34;0.74618;7881.59;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;28;332;713;[296";675;370;"752];2597.49;0.711602;4400.19;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;29;249;732;[214";697;286;"766];2497.68;0.734764;4069.09;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;30;1521;765;[1479";721;1570;"807];2792.69;0.813288;5935.42;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;31;1314;851;[1264";736;1405;"918];3200.78;0.752902;16057;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;32;651;772;[618";741;687;"804];2366.1;0.684725;3289.76;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;33;891;825;[837";770;954;"925];3482.05;0.82308;13521;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;34;1671;810;[1632";769;1712;"855];2547.82;0.755525;5668.19;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;35;1076;870;[1037";836;1114;"905];2428.42;0.665254;4241.56;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;36;111;890;[8";854;151;"965];2853.02;0.666577;9095.29;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;37;1697;920;[1643";875;1764;"973];2792.8;0.792972;8658.79;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;38;2071;940;[2033";892;2110;"1000];2420.94;0.655932;5746.97;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;39;1415;1002;[1346";930;1503;"1156];2312.96;0.503825;24128.1;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;40;325;985;[281";950;373;"1023];2872.6;0.749938;5340.28;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;41;527;1045;[487";1010;566;"1081];2791.07;0.723526;4493.88;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;42;1862;1078;[1816";1035;1915;"1121];2807.76;0.815423;6726.45;46"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;43;1170;1091;[1125";1046;1219;"1138];2641.27;0.746882;6594.43;47"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;1;44;848;1099;[811";1067;877;"1129];2371;0.571355;2992.73;48"
