;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L8;12;8;1;1;1;276;35;[259";22;309;"75];2679.14;0.55921;1289.29;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L8;12;8;1;1;2;552;204;[536";180;578;"221];2703.38;0.483573;1237.12;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L8;12;8;1;1;3;408;289;[369";274;443;"307];2478.83;0.395444;1411.72;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L8;12;8;1;1;4;559;777;[532";733;580;"792];2351.31;0.386564;1408.53;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L8;12;8;1;1;5;170;1480;[160";1451;205;"1498];2423.86;0.441846;1060.39;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L8;12;8;1;1;6;459;82;[442";58;492;"101];2586.62;0.606343;1312.71;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L8;12;8;1;1;7;1312;116;[1272";70;1353;"136];2828.01;0.435588;2548.77;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L8;12;8;1;1;8;931;133;[880";109;962;"162];2613.55;0.515666;3011.89;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L8;12;8;1;1;9;754;211;[716";181;795;"254];2567.85;0.423185;3113.03;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L8;12;8;1;1;10;1514;223;[1489";194;1568;"311];2966.18;0.41942;3947.72;10"
