;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;1;2079;45;[2045";25;2101;"78];2502.43;0.660929;2069.68;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;2;539;54;[511";28;568;"86];2799.51;0.685371;2508.31;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;3;1949;91;[1915";60;1979;"130];2941.09;0.763279;3376;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;4;106;99;[74";67;145;"137];2480.53;0.650532;3340.87;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;5;1615;175;[1546";133;1657;"212];3286.18;0.619884;6647.67;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;6;316;230;[291";201;352;"267];2838.56;0.585314;2682.91;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;7;46;252;[10";215;89;"293];2632.61;0.735498;4821.79;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;8;534;246;[490";220;568;"275];3014.83;0.714614;3204.59;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;9;1598;256;[1527";223;1643;"300];3341.81;0.598381;5825.76;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;10;1742;258;[1713";233;1768;"287];3217.88;0.74807;2278.35;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;11;929;298;[904";272;955;"344];2848.44;0.55535;2858.58;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;12;1979;303;[1946";279;2007;"344];3226.43;0.681909;2912.88;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;13;2127;397;[2104";354;2154;"422];2105.64;0.292252;1651.27;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;14;593;383;[562";351;625;"418];2851.95;0.720546;3168.39;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;15;1393;389;[1373";370;1417;"439];2935.26;0.464434;1765.19;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;16;1880;402;[1846";371;1913;"436];3471.74;0.778356;3195.01;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;17;1276;410;[1242";386;1298;"436];3253.1;0.732063;2129.3;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;18;651;448;[618";418;680;"484];2720.05;0.677096;2758.5;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;19;2114;495;[2081";466;2173;"523];2920.09;0.659296;3442.01;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;20;1938;548;[1892";507;1987;"588];3172.22;0.712369;5228.49;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;21;1419;544;[1388";507;1498;"586];3286.49;0.589973;5480.81;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;22;2049;579;[2027";561;2073;"607];2422.71;0.462491;1247.77;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;23;1176;666;[1144";630;1216;"710];3011.55;0.71816;4249.01;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;H8;8;8;1;1;24;1492;705;[1455";668;1531;"743];3466.45;0.787509;4442.78;27"
