;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;1;2041;988;[2012";962;2079;"1013];2362.11;0.0756763;1060.39;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;2;1630;32;[1603";9;1655;"62];3063.88;0.641485;1951.5;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;3;1897;29;[1875";8;1925;"49];3092.81;0.713107;1464.96;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;4;432;99;[385";50;492;"151];2423.62;0.481044;7626.08;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;5;1530;167;[1493";113;1560;"198];3197.97;0.433285;3191.82;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;6;490;173;[467";135;514;"202];2416.11;0.401672;1909.98;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;7;58;170;[22";151;81;"200];2862.07;0.626017;1912.11;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;8;234;218;[194";184;278;"258];3391.92;0.597883;4106.35;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;9;313;217;[293";195;333;"245];2877.91;0.59197;1395.75;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;10;2084;214;[2058";196;2106;"241];3619.48;0.784919;1492.64;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;11;911;290;[844";238;962;"334];3308.24;0.468744;6599.76;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;12;1989;309;[1952";276;2013;"335];2888.67;0.476846;2090.97;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;13;1007;375;[983";344;1034;"407];3419.93;0.510392;2106.94;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;14;519;390;[482";357;554;"443];3409.35;0.567217;4569.47;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;15;1588;384;[1533";363;1615;"425];3078.06;0.417742;2953.34;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I14;9;14;1;1;16;2033;523;[1980";464;2105;"589];3753.19;0.721274;10949.9;19"
