;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;1;1254;35;[1218";8;1295;"62];2500.54;0.755573;3148.17;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;2;1066;156;[1048";137;1088;"185];2402.67;0.807275;1565.03;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;3;1815;209;[1793";188;1837;"232];2419.39;0.749613;1533.09;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;4;1949;302;[1914";250;1974;"339];2570.99;0.61228;3619.81;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;5;778;330;[747";312;806;"368];2444.26;0.526082;1960.02;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;6;943;428;[866";348;1022;"504];6016.63;0.899045;18779.3;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;7;1986;373;[1961";349;2017;"400];2636.53;0.730409;2211.28;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;8;680;547;[636";518;704;"587];2489.29;0.579984;2767.02;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;9;1173;598;[1132";553;1225;"645];2660.59;0.695727;5736.33;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;10;919;598;[887";579;939;"618];2462.62;0.790285;1633.17;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;11;1858;656;[1813";621;1910;"697];2579.3;0.676979;4891;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;12;1374;730;[1303";643;1576;"1004];2650.03;0.382321;44098.8;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;13;1813;679;[1776";654;1841;"706];2636.74;0.682153;2398.65;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;14;1881;712;[1854";694;1900;"732];2467.05;0.618064;1338.26;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;15;1102;751;[1065";711;1140;"792];2477.82;0.789708;4998.53;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;16;1804;818;[1778";792;1830;"845];2439.71;0.735569;1948.31;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;17;1330;836;[1301";811;1370;"882];2619.36;0.631449;3132.2;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;18;2081;898;[2032";832;2120;"935];2514.7;0.536342;4974.04;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;19;1664;923;[1626";901;1706;"969];2433.23;0.497168;2660.56;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B23;2;23;1;1;20;1087;927;[1054";900;1115;"952];2401.6;0.489438;1652.33;22"
