;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;1;2077;41;[2046";9;2108;"77];3029.8;0.83538;3225.89;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;2;1900;94;[1869";64;1930;"126];3090.14;0.752865;2752.12;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;3;1857;137;[1808";97;1893;"186];3143.88;0.618978;4830.31;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;4;993;154;[947";100;1050;"225];7223.29;0.879923;9590.36;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;5;590;171;[549";123;630;"211];4237.43;0.797009;5691.61;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;6;2087;188;[2040";142;2135;"233];5176.61;0.946241;7111.85;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;7;1872;264;[1832";223;1914;"305];4278.56;0.857119;5428.64;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;8;1064;289;[996";250;1103;"355];5166.17;0.763185;7656.95;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;9;74;296;[27";250;126;"344];5139.38;0.94451;7663.34;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;10;427;295;[368";253;470;"348];4179.98;0.791585;7026.68;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;11;532;310;[494";273;576;"349];4188.02;0.799023;4915.48;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;12;290;322;[253";286;333;"361];3714.21;0.838444;4836.7;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;13;2039;387;[1998";322;2078;"430];4275.97;0.825285;7093.75;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;14;1449;422;[1412";336;1509;"469];4402.02;0.685767;8292.55;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;15;353;385;[317";348;391;"425];3942;0.813195;4408.71;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A11;1;11;1;1;16;230;446;[191";407;295;"527];3890.58;0.727519;8143.5;19"
