;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O16;15;16;1;1;1;1429;46;[1402";17;1446;"64];2587.41;0.47704;1097.65;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O16;15;16;1;1;2;1003;49;[957";31;1024;"91];2321.15;0.242836;1452.18;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O16;15;16;1;1;3;497;128;[479";104;533;"152];2813.25;0.480552;1566.1;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O16;15;16;1;1;4;537;201;[522";184;558;"237];2611.1;0.557414;1338.26;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O16;15;16;1;1;5;1957;246;[1936";229;1973;"273];2444.99;0.672145;1035.9;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O16;15;16;1;1;6;1442;298;[1403";249;1464;"329];2897.17;0.436884;2544.51;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O16;15;16;1;1;7;1659;308;[1639";278;1683;"349];3136.88;0.493299;1743.89;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O16;15;16;1;1;8;258;364;[189";292;321;"491];2653.13;0.638566;19160.5;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O16;15;16;1;1;9;682;368;[623";292;741;"444];2637.81;0.568358;14228;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O16;15;16;1;1;10;2070;320;[2048";300;2108;"344];3003.41;0.559873;1853.55;11"
