;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;1;634;33;[613";17;654;"51];2544.11;0.662944;1099.78;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;2;492;131;[465";99;529;"160];2692.89;0.425606;2491.28;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;3;762;204;[725";178;801;"244];3064.01;0.548486;2943.75;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;4;745;264;[723";242;766;"292];2598.27;0.280626;1296.74;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;5;73;410;[55";376;101;"433];2302.42;0.617723;1559.71;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;6;38;469;[17";444;61;"493];2565.35;0.849981;1595.91;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;7;366;563;[341";494;413;"599];2542.04;0.488792;3723.08;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;8;1223;521;[1195";499;1263;"562];2557.03;0.368732;2591.36;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;9;1324;565;[1298";530;1394;"630];2625.96;0.325073;3984.98;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;10;308;582;[280";548;335;"619];2827.32;0.751374;2464.66;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;11;261;624;[214";577;305;"705];3198.13;0.688998;7185.31;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;12;1543;629;[1509";598;1571;"694];2532.94;0.361626;3316.38;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;13;46;629;[27";606;70;"654];2311.02;0.782093;1463.89;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;14;976;644;[952";617;1022;"695];2708.26;0.440332;3289.76;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;15;303;668;[291";625;337;"685];3162.88;0.580724;1281.84;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;16;735;664;[714";629;761;"690];2912.23;0.27037;1491.57;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;17;178;709;[139";659;213;"739];2408.57;0.498949;3867.87;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;18;1029;710;[1004";673;1052;"736];2782.68;0.533954;2106.94;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;19;2009;739;[1981";709;2049;"770];2288.12;0.371478;2024.96;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;20;1401;798;[1347";715;1463;"880];2891.6;0.427596;11370.4;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;21;28;739;[3";715;75;"789];2568.95;0.613102;3479.27;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;22;244;844;[220";816;278;"882];2346.74;0.609307;2542.38;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;23;205;866;[189";847;225;"892];2413.29;0.609219;1205.18;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;24;1789;939;[1769";894;1809;"967];2631.55;0.551538;2043.06;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;25;1642;942;[1620";909;1667;"973];2640.3;0.522434;1954.7;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;26;345;954;[328";929;363;"980];2486.2;0.556205;1158.34;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;27;1747;963;[1691";929;1783;"1012];2802.83;0.604372;4394.87;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P3;16;3;1;1;28;72;971;[52";935;93;"994];2457.28;0.739713;1735.38;34"
