;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no
0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O1;15;1;1;1;1;931;85;[912,70,950,115];2535.8;0.485491;1026.32;7
1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O1;15;1;1;1;2;822;133;[769,101,847,179];2565.76;0.415706;3300.41;8
2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O1;15;1;1;1;3;1293;174;[1266,144,1316,215];2685.76;0.550802;2623.29;9
3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O1;15;1;1;1;4;1592;250;[1553,209,1624,291];2794.22;0.526586;3777.37;10
4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O1;15;1;1;1;5;599;279;[576,245,633,310];2962.84;0.523633;2279.41;11
5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O1;15;1;1;1;6;183;288;[149,250,220,312];2626.19;0.379726;2547.7;12
6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O1;15;1;1;1;7;2098;334;[2013,274,2133,395];2574.44;0.451769;7841.14;13
7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O1;15;1;1;1;8;1630;301;[1607,280,1650,326];2482.41;0.462896;1368.07;14
8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O1;15;1;1;1;9;537;310;[509,292,565,341];2899.63;0.400131;1606.55;15
9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O1;15;1;1;1;10;2146;407;[2126,381,2164,437];2592.32;0.620747;1555.45;16
