;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;1;136;47;[99";7;178;"93];2100.76;0.696006;4928.26;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;2;466;64;[431";29;517;"96];1975.27;0.501799;3903;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;3;1661;120;[1602";51;1729;"190];2269.48;0.614158;12379.7;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;4;251;78;[223";51;279;"113];1910.58;0.66342;2485.95;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;5;397;78;[375";59;432;"99];1927.4;0.64457;1742.83;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;6;2104;153;[2064";108;2175;"202];2047.08;0.613;7142.73;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;7;1281;172;[1223";111;1330;"239];2368.47;0.604388;8871.72;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;8;1227;360;[1151";117;1554;"448];3299.3;0.420733;50724.1;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;9;1074;170;[1042";143;1100;"204];2040.65;0.364273;2464.66;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;10;2127;200;[2103";173;2160;"222];1941.26;0.591963;1849.29;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;11;147;200;[120";175;173;"228];1970.49;0.668163;2148.46;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;12;422;255;[380";201;473;"315];2005.94;0.548624;7202.35;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;13;211;277;[165";207;305;"323];2107.03;0.551318;10305.8;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;14;78;270;[5";228;133;"306];2141.25;0.669876;7037.33;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;15;773;281;[719";235;835;"336];2280.02;0.580239;8004.03;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;16;1888;342;[1830";291;1940;"410];2500.67;0.650897;9149.59;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;17;537;409;[480";357;608;"451];2052.86;0.466197;5943.93;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;18;910;446;[861";393;1034;"515];2726.76;0.599395;15346.9;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;19;619;464;[574";416;678;"506];2143.09;0.458611;6401.73;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;20;300;435;[275";420;330;"454];1884.19;0.506894;1355.3;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;21;1215;529;[1131";478;1308;"594];2898.34;0.61454;13870.2;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;22;536;590;[494";536;574;"620];2085.4;0.459024;3743.31;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;23;259;588;[204";539;317;"634];1991.24;0.512382;7672.92;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;24;2143;614;[2088";568;2193;"657];2489.06;0.577021;7583.49;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;25;1580;625;[1531";577;1633;"686];2336.33;0.528588;7457.86;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;26;1988;663;[1934";601;2045;"716];2565.02;0.685217;9756.44;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;27;830;677;[770";629;873;"727];2386.2;0.588515;6161.12;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;28;612;665;[579";633;675;"700];2201.64;0.555206;4774.95;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;29;1382;704;[1330";643;1437;"758];2666.78;0.683784;8376.66;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;30;1510;690;[1482";666;1535;"724];2139.74;0.377348;1674.69;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;31;1653;710;[1604";661;1720;"790];2796.8;0.650342;10387.8;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;32;230;714;[203";689;255;"741];1980.57;0.56748;1962.15;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;33;1888;774;[1815";700;1945;"827];2688.74;0.610198;11882.5;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;34;1055;749;[1009";707;1107;"814];2359.16;0.545128;7001.13;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;35;2121;760;[2070";713;2150;"795];2150.33;0.394332;3717.75;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;36;400;780;[322";740;466;"832];2274.31;0.494056;9109.13;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;37;101;881;[32";773;158;"941];2472;0.737105;15115.9;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;38;589;895;[538";834;661;"944];2187.68;0.596167;9760.7;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;39;1565;882;[1512";833;1617;"935];2637.91;0.592434;7922.05;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;40;259;968;[239";950;283;"987];1898.1;0.595668;1261.61;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;41;1304;1004;[1268";959;1349;"1045];2470.7;0.496957;4564.15;46"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;42;1531;1139;[1416";1071;1581;"1184];2724.8;0.502995;11079.8;48"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;43;1354;1116;[1316";1085;1387;"1153];2531.67;0.53647;3552.73;49"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;44;1071;1170;[1014";1120;1113;"1216];2464.57;0.557367;6842.5;50"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;45;829;1191;[768";1147;876;"1239];2418.97;0.579304;7257.71;51"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;46;1667;1191;[1641";1164;1700;"1220];2396.23;0.488673;2139.94;52"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;47;383;1264;[313";1186;456;"1333];2669.67;0.728254;16803.4;53"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;48;226;1322;[169";1277;283;"1369];2503.01;0.70953;7718.7;54"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;49;1950;1466;[1889";1422;1998;"1509];2718.12;0.708156;6968.13;55"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;50;1744;1498;[1685";1456;1791;"1537];2433.05;0.466272;5869.41;56"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;51;191;1508;[158";1479;230;"1562];1994.29;0.465006;3698.59;57"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;52;1905;1643;[1834";1571;1957;"1710];2705.32;0.650979;12265.8;58"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;53;2035;1656;[1988";1611;2082;"1699];2362.4;0.640028;6173.9;59"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;54;1719;1675;[1657";1609;1780;"1744];2844.81;0.659019;11745.2;60"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;55;745;1697;[688";1638;827;"1751];2534.65;0.482586;8835.52;61"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;56;1588;1872;[1541";1827;1639;"1932];2377.37;0.547724;6405.99;63"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;57;563;1958;[467";1904;636;"2070];2249.7;0.450264;15990;64"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;58;82;1972;[47";1928;121;"2015];1971.11;0.591351;4292.66;65"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;59;1723;2067;[1662";1983;1790;"2175];2551.76;0.679408;18055.4;66"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;60;891;2040;[846";1997;938;"2087];2280.02;0.560724;5603.25;67"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;61;155;2066;[101";2004;211;"2119];2196.09;0.705896;10843.4;68"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;62;391;2073;[358";2054;413;"2100];1873.25;0.562103;1442.6;69"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;63;1225;2112;[1170";2063;1285;"2181];2314.08;0.609566;8458.63;70"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;64;992;285;[868";151;1194;"396];1918.49;0.0796031;34692.6;73"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;65;806;535;[725";372;885;"591];1898.71;0.0644271;12626.7;74"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B22;2;22;1;1;66;389;1506;[355";1479;426;"1536];1951.98;0.290706;2122.91;75"
