;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;1;569;86;[548";74;603;"104];3162.06;0.544206;1069.97;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;2;2158;151;[2121";136;2174;"177];2881.33;0.654341;1288.22;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;3;2034;668;[1997";646;2046;"696];2877.93;0.416564;1254.16;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;4;575;1343;[549";1302;591;"1357];2973.63;0.543612;1410.66;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;5;1101;1741;[1082";1711;1118;"1757];3570.78;0.611044;1225.41;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;6;1058;48;[1040";14;1093;"68];3055.64;0.515818;1274.38;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;7;820;59;[782";19;845;"91];2868.4;0.462069;2807.48;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;8;1327;101;[1290";77;1348;"119];2961.17;0.565155;1733.25;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;9;611;129;[551";104;647;"176];3715.77;0.461367;3773.12;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;10;1581;155;[1557";123;1608;"183];3201.91;0.553519;1836.52;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;11;1120;171;[1090";126;1150;"208];3161.57;0.51323;2835.16;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;12;2090;231;[2072";207;2104;"249];3110.91;0.766423;1044.42;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;13;207;281;[185";253;238;"305];2605.8;0.62499;1780.09;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;14;1533;345;[1509";321;1566;"363];2626.17;0.465868;1393.63;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;15;1927;393;[1881";367;1970;"427];3020;0.620124;3595.32;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;16;165;429;[143";401;187;"471];2791.66;0.641035;2184.66;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;17;342;448;[326";418;363;"483];3139.36;0.473031;1266.93;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;18;1992;497;[1977";482;2042;"559];3309.61;0.523543;2092.03;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;19;1687;498;[1672";481;1706;"528];2810;0.600669;1068.91;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;20;1038;545;[1009";519;1066;"575];2988.38;0.518898;2030.29;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;21;1972;665;[1940";632;2008;"700];3075.37;0.628845;2743.6;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;22;1378;691;[1361";643;1395;"708];3199.57;0.617339;1675.76;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;23;1236;754;[1203";718;1271;"802];2980.88;0.388364;3121.55;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;24;2106;770;[2092";753;2129;"816];3062.44;0.585025;1340.39;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;25;643;793;[627";776;675;"822];2846.79;0.509263;1175.37;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;26;2051;792;[2032";775;2075;"821];2874.19;0.667656;1314.84;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;27;1739;798;[1695";781;1761;"820];2983.87;0.626256;1715.15;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;28;1215;885;[1198";859;1233;"908];3089.55;0.615626;1111.49;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;29;1735;909;[1704";869;1763;"937];2794.25;0.616546;2323.06;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;30;1795;893;[1779";878;1826;"919];2675.4;0.620581;1286.1;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;31;1199;930;[1177";907;1227;"952];3081.65;0.552312;1250.96;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;32;1714;934;[1672";914;1735;"972];2854.65;0.596768;2146.33;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;33;998;1106;[977";1085;1032;"1129];2664.99;0.6487;1706.63;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;34;428;1217;[408";1195;474;"1268];2900.65;0.55579;2506.18;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;35;866;1433;[850";1409;884;"1454];2823.56;0.696316;1207.31;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;36;558;1577;[534";1554;594;"1614];2912.54;0.524549;2199.56;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;37;1069;1611;[1008";1590;1093;"1636];3269.61;0.466045;2063.29;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;38;720;1641;[703";1620;740;"1658];3718.65;0.831898;1069.97;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;39;400;1942;[353";1920;423;"1973];3572.17;0.673594;2198.5;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;40;1210;144;[1172";112;1277;"227];2351.5;0.14486;4235.17;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;41;703;110;[671";89;727;"138];3034.69;0.453937;1612.94;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;42;1071;194;[1038";174;1087;"238];2591.92;0.257203;1626.78;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K1;11;1;1;1;43;1331;249;[1302";229;1375;"286];3217.81;0.360829;2198.5;45"
