;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;1;1902;505;[1886";493;1928;"530];2226.84;0.585341;1000.77;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;2;2137;1604;[2112";1586;2178;"1634];2016.05;0.518189;1655.53;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;3;2151;71;[2119";40;2188;"94];2164.93;0.548572;1974.92;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;4;1710;116;[1693";99;1744;"144];2310.19;0.341748;1114.69;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;5;1932;257;[1896";225;1955;"276];2213.6;0.434967;1765.19;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;6;2153;263;[2062";230;2198;"295];2233.35;0.503695;5308.34;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;7;1875;273;[1855";259;1915;"332];2589.96;0.374085;1699.18;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;8;1988;296;[1973";261;2007;"316];1950.76;0.402066;1073.17;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;9;2114;305;[2095";284;2157;"354];2205.53;0.502809;2337.97;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;10;1149;517;[1121";476;1179;"548];2162.62;0.525261;2981.02;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;11;1950;503;[1925";484;1980;"524];2217.92;0.531102;1346.78;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;12;460;510;[428";494;499;"552];2080.99;0.434507;2191.05;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;13;586;554;[560";520;603;"572];2164.56;0.301469;1031.64;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;14;981;576;[962";553;998;"598];1917.01;0.594177;1144.5;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;15;460;603;[434";580;492;"638];1938.24;0.3635;2071.81;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;16;863;738;[835";715;899;"779];1866.79;0.368842;2361.39;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;17;791;774;[771";757;815;"802];1998.79;0.358214;1046.55;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;18;594;857;[573";818;622;"876];2050.89;0.34796;1878.04;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;19;952;903;[904";878;985;"964];2097.32;0.388256;3735.85;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;20;752;1016;[718";952;809;"1051];2039.65;0.45666;4655.71;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;21;1460;969;[1426";949;1491;"1010];1838.5;0.334045;2213.4;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;22;344;998;[294";955;391;"1048];1982.73;0.503126;5984.39;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;23;747;1155;[602";962;1028;"1349];1727.37;0.0193682;43863.5;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;24;445;998;[431";965;466;"1013];1912.79;0.436246;1000.77;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;25;1073;997;[1056";982;1113;"1027];1940.77;0.3837;1657.66;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;26;825;1005;[789";984;853;"1031];2128.06;0.505159;1931.27;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;27;2086;1031;[2039";993;2142;"1100];2078.39;0.466637;6262.26;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;28;495;1019;[477";1001;516;"1052];1996.98;0.309912;1190.28;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;29;1772;1078;[1729";1054;1818;"1109];2340.62;0.584757;3085.35;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;30;2038;1090;[2008";1066;2051;"1112];2141.7;0.493396;1120.01;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M17;13;17;1;1;31;1264;1105;[1220";1070;1292;"1128];1950.59;0.245253;1961.08;34"
