;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;1;90;51;[59";16;129;"93];2250.6;0.808087;3951.98;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;2;1842;53;[1813";20;1872;"83];2605.42;0.720537;2628.62;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;3;298;53;[266";23;343;"92];2274.97;0.62505;3566.57;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;4;1668;95;[1633";52;1703;"136];3014.22;0.762966;4240.5;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;5;603;118;[572";84;642;"153];2494.97;0.63497;3609.16;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;6;437;126;[405";96;472;"166];2655.56;0.708542;3512.28;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;7;1221;172;[1204";155;1238;"195];2326.71;0.747483;1017.8;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;8;2130;206;[2090";171;2170;"251];2692.42;0.760471;4616.32;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;9;1771;221;[1744";191;1804;"253];2703.5;0.725767;2811.74;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;10;1018;215;[995";192;1041;"240];2325.32;0.673425;1701.31;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;11;1279;235;[1257";210;1300;"262];1958.09;0.537428;1484.12;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;12;925;246;[891";214;955;"296];2747.36;0.664758;3730.53;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;13;678;267;[650";240;713;"303];2509.17;0.703485;2991.66;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;14;534;279;[501";243;570;"318];2612.83;0.659627;3763.53;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;15;427;296;[398";268;455;"336];2613.43;0.585137;2764.89;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;16;232;399;[193";275;279;"439];2737.89;0.578292;9702.14;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;17;1277;372;[1233";309;1319;"419];2783.78;0.572107;6591.24;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;18;726;358;[696";330;755;"387];2827.72;0.63694;2535.99;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;19;1756;374;[1728";345;1785;"406];2605.89;0.76292;2761.7;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;20;1434;426;[1384";384;1476;"466];2788.52;0.757887;5623.47;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;21;1119;441;[1085";406;1172;"509];2915.78;0.71316;6130.25;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;22;1675;456;[1645";427;1707;"490];2288;0.661966;2679.72;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;23;2131;460;[2100";434;2166;"489];2383.2;0.665319;2795.77;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;24;1341;479;[1265";448;1376;"510];2624.15;0.519645;4851.6;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;25;895;495;[860";460;940;"534];3138.5;0.815618;4683.39;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;26;1879;553;[1841";516;1918;"591];2437.33;0.661836;4262.85;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;27;1085;563;[1047";526;1124;"604];3043.63;0.795625;4843.09;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;28;414;573;[383";544;444;"601];2603.82;0.653035;2620.1;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;29;921;602;[862";564;966;"668];2916.94;0.685589;7009.65;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;30;280;591;[255";567;312;"618];2540.25;0.61081;2287.93;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;31;1942;623;[1898";586;1981;"664];2921.04;0.775459;5168.87;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;32;1592;651;[1530";608;1634;"693];2648.29;0.522173;4664.23;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F8;6;8;1;1;33;1013;664;[986";636;1042;"696];2517.08;0.590797;2517.89;35"
