;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;11;103;381;[86";333;138;"402];2124.82;0.409514;1428.76;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;12;2101;421;[2059";392;2128;"466];2212.15;0.440269;2853.26;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;13;1018;460;[985";425;1047;"490];3056.52;0.514293;2806.41;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;14;1271;457;[1247";434;1323;"494];2734.55;0.574505;2807.48;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;15;210;526;[177";478;265;"569];2525.9;0.454998;4762.17;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;16;986;495;[967";475;1024;"515];2734.02;0.650468;1572.49;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;17;1336;504;[1295";484;1356;"531];2694.17;0.537939;1980.25;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;18;1250;504;[1224";477;1272;"527];3250.51;0.784543;1697.05;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;19;491;529;[470";490;531;"585];2757.17;0.36791;2723.37;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;20;1724;673;[1694";644;1774;"715];3009.28;0.575856;3740.11;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;21;1637;715;[1617";681;1665;"737];2344.29;0.375177;1495.83;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;22;442;752;[427";709;473;"774];2355.77;0.388837;1529.9;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;23;1764;796;[1728";749;1791;"857];2657.92;0.33725;3476.08;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;24;1462;966;[1431";941;1486;"997];2456.27;0.52903;2316.68;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;25;2151;975;[2130";952;2174;"1015];2393.19;0.558135;1699.18;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;26;1598;1055;[1571";1020;1622;"1082];2486.36;0.573339;2247.47;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;27;1311;1089;[1270";1058;1362;"1160];2807.19;0.42607;5164.61;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;28;400;1130;[384";1102;449;"1181];2277.27;0.406412;2678.66;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;29;1970;1171;[1942";1107;2002;"1202];2376.95;0.410743;3482.47;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;30;358;1143;[338";1111;383;"1168];2187.36;0.518373;1775.83;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;31;1730;1275;[1702";1242;1756;"1306];2115.98;0.271161;2042;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;32;1181;1329;[1156";1299;1229;"1391];2255.79;0.35658;3099.19;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;33;470;1395;[442";1369;493;"1434];2439.16;0.607979;2390.14;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;34;1282;1412;[1250";1388;1308;"1438];2286.92;0.477635;1989.83;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;35;2063;1575;[2025";1514;2107;"1621];2492.96;0.400224;4188.33;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;36;1460;1809;[1430";1766;1497;"1844];2403.36;0.496456;3043.83;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;37;1211;1841;[1167";1799;1238;"1868];2583.57;0.576819;2784.06;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;38;752;1906;[730";1887;774;"1925];2035.47;0.688948;1093.39;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;39;1171;1970;[1151";1952;1189;"1991];2077.95;0.635023;1067.84;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;40;1699;2030;[1676";2007;1718;"2050];2465.49;0.680581;1323.36;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;41;1881;2061;[1853";2043;1909;"2111];2195.16;0.515405;1945.11;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;42;1973;794;[1896";789;2030;"800];2070.75;0.287244;1239.25;46"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;43;1859;915;[1796";848;1960;"1070];2087.62;0.104805;9717.05;47"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;44;1687;908;[1668";886;1737;"930];2099.35;0.175992;1240.32;48"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;45;1795;1018;[1775";927;1812;"1046];2086.12;0.279686;2866.03;49"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;46;1744;995;[1672";935;1760;"1021];2084.8;0.197665;2341.16;50"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;47;778;123;[755";106;808;"173];2671.39;0.396853;1765.19;51"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;48;1822;189;[1802";157;1844;"232];1935.4;0.272754;1655.53;52"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;49;2037;383;[2002";359;2059;"407];2245.2;0.310417;1527.77;53"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;50;485;756;[457";736;519;"792];2304.35;0.312793;1534.16;54"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;51;1306;1363;[1287";1343;1334;"1386];2309;0.409176;1211.57;55"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O5;15;5;1;1;52;929;1719;[827";1623;1031;"1875];2174.71;0.32998;27425.4;56"
