;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;1;551;47;[516";17;590;"87];2763.06;0.603577;3708.17;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;2;1496;90;[1473";70;1514;"122];2789.65;0.394368;1310.58;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;3;1069;110;[1032";72;1106;"152];4268.56;0.829479;4747.27;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;4;507;164;[471";132;541;"194];2802.73;0.595936;2957.59;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;5;484;305;[384";237;540;"363];4067.98;0.715957;13755.3;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;6;63;291;[20";252;116;"330];4086.48;0.785842;6146.22;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;7;1971;305;[1922";264;2029;"346];4657.82;0.866846;6864.86;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;8;1106;330;[1068";300;1146;"361];3278.05;0.544075;3049.15;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;9;228;338;[194";301;264;"371];3151.51;0.749974;4086.12;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;10;1217;346;[1178";311;1254;"381];4224.35;0.844783;4449.17;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;11;1889;384;[1854";351;1927;"417];4205.4;0.849915;4132.97;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;12;1983;407;[1941";366;2031;"449];5378.47;0.965299;6194.13;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A5;1;5;1;1;13;1512;433;[1486";406;1541;"464];3611.47;0.655264;2523.22;14"
