;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;1;796;876;[770";865;827;"911];2155.61;0.346949;1094.46;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;2;1540;1213;[1523";1194;1557;"1250];2257.26;0.519023;1160.47;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;3;2170;1594;[2143";1567;2187;"1618];2134.22;0.474631;1309.52;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;4;839;54;[818";38;870;"74];2451.11;0.646242;1231.8;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;5;1984;163;[1956";129;2004;"194];2417.38;0.358593;1642.75;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;6;239;315;[175";299;260;"382];2596.36;0.286802;2795.77;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;7;347;322;[303";305;385;"356];2463.23;0.430945;2325.19;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;8;407;480;[356";443;444;"519];2601.03;0.439962;3656;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;9;1238;503;[1216";473;1263;"523];2656.49;0.309059;1121.08;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;10;1003;523;[985";481;1038;"543];3047.93;0.465632;1870.59;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;11;962;608;[907";553;1033;"696];2450.03;0.346324;9387.01;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;12;164;749;[134";716;242;"801];2535.34;0.390123;4650.39;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N13;14;13;1;1;13;769;804;[746";769;790;"822];2440.36;0.455568;1506.48;14"
