;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;1;505;33;[481";5;535;"67];2883.84;0.5458;1925.95;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;2;812;92;[769";51;855;"132];4325.01;0.631597;5300.89;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;3;934;110;[899";76;978;"146];4662.9;0.747543;4222.4;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;4;1423;141;[1378";95;1455;"183];3200.49;0.49762;4668.48;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;5;2093;209;[2030";144;2132;"249];3563.37;0.671101;7480.22;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;6;1963;176;[1920";145;1997;"217];3517.1;0.776424;4006.27;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;7;1946;265;[1900";210;1993;"310];3159.99;0.65759;6077.02;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;8;975;254;[943";224;1005;"285];4095.19;0.642441;3101.32;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;9;1451;261;[1416";231;1484;"294];4091.56;0.726478;3350.45;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;10;891;292;[860";250;924;"325];4121.15;0.667356;3381.32;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;11;160;283;[131";255;197;"313];3249.76;0.72249;3049.15;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;12;237;299;[204";268;277;"336];3708.15;0.720091;3783.76;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;13;1497;318;[1468";303;1515;"353];2850.74;0.361737;1043.36;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;14;940;344;[910";313;980;"376];4812.91;0.774239;3671.97;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A8;1;8;1;1;15;218;368;[182";335;253;"402];3709.05;0.721964;3712.43;15"
