;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;1;883;36;[830";4;913;"67];3786.86;0.535967;3099.19;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;2;1773;52;[1743";17;1798;"88];2774.89;0.408037;2352.87;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;3;665;68;[632";42;703;"97];3215.72;0.502936;2390.14;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;4;230;66;[215";50;262;"90];2645.85;0.7549;1200.92;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;5;180;102;[111";64;272;"170];3124.36;0.570879;9842.68;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;6;2143;115;[2116";88;2168;"151];2957.63;0.616705;2384.81;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;7;1398;120;[1351";93;1424;"175];3370.63;0.353245;3558.06;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;8;374;132;[338";93;411;"160];2728.72;0.468156;2864.97;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;9;1507;172;[1475";122;1548;"204];3287.09;0.518798;3623;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;10;2087;146;[2065";127;2111;"167];2561.82;0.701041;1237.12;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;11;2127;264;[2074";230;2181;"301];2981.12;0.498375;5396.7;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;12;2019;273;[1982";257;2038;"307];2701.27;0.261397;1311.65;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;13;1347;335;[1312";285;1390;"373];3568.77;0.372276;3206.72;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;14;478;331;[440";301;509;"362];3158.73;0.553564;3071.51;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;15;256;396;[206";357;360;"476];3267.06;0.515093;11786.7;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;16;1654;414;[1623";390;1703;"442];3074.08;0.568657;2781.93;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;17;28;468;[3";435;63;"497];2627.28;0.607568;2572.19;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;18;508;473;[474";453;530;"504];2717.07;0.363272;1651.27;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;19;1729;491;[1711";473;1745;"519];3062;0.752456;1281.84;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;20;1490;509;[1459";484;1513;"530];2977.06;0.446196;1496.9;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;21;1691;514;[1643";482;1717;"545];3402.5;0.613621;2942.69;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;22;2088;549;[2064";495;2141;"581];2946.77;0.564438;3346.19;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;23;738;541;[715";508;768;"571];3440.25;0.503024;2425.27;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;24;92;554;[50";519;128;"580];2713.42;0.489462;2492.34;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;25;461;573;[415";517;514;"624];2584.32;0.388623;7432.31;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;26;2052;598;[2007";549;2091;"640];3113.5;0.68924;5239.14;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;27;1674;651;[1624";614;1724;"676];2893.3;0.483526;3722.01;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;28;212;696;[194";661;247;"712];2317.79;0.286311;1372.33;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;29;487;776;[462";749;540;"815];3226.33;0.538606;3509.08;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;30;1915;776;[1889";751;1943;"806];2935.68;0.513499;1981.31;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;31;1594;833;[1568";807;1622;"868];2938.84;0.667809;2380.55;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;32;1632;930;[1562";876;1661;"964];2990.8;0.473565;5886.44;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;33;417;1054;[381";1023;468;"1097];2742.29;0.374902;3464.37;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;34;1225;1064;[1194";1021;1249;"1093];3323.01;0.407191;2625.42;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;35;1841;1089;[1817";1058;1870;"1128];2462.61;0.236166;1973.86;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;36;168;1183;[132";1145;200;"1212];2746.09;0.58196;3239.73;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;37;1616;1197;[1587";1167;1643;"1229];2833.57;0.541045;2400.78;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;38;229;1234;[179";1195;297;"1275];3033.46;0.647167;6999;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;39;1452;1278;[1406";1234;1483;"1317];3077.7;0.589215;4214.94;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;40;189;1327;[164";1301;217;"1355];2876.82;0.601119;2248.54;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;41;286;1347;[259";1325;312;"1371];2852.29;0.650927;1716.21;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;42;265;1471;[237";1445;291;"1497];2793.6;0.576447;2065.42;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;43;1843;1574;[1818";1528;1869;"1612];2742.39;0.461813;2685.04;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;44;1536;1602;[1496";1563;1583;"1639];2800.78;0.613792;3863.61;46"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;45;1639;1630;[1605";1589;1670;"1657];2896.8;0.529426;2958.66;47"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;46;934;1664;[893";1606;990;"1701];3053.05;0.61565;5628.8;48"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;47;1582;1710;[1516";1680;1622;"1752];2942.32;0.556808;5093.28;49"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;48;1848;1726;[1826";1710;1880;"1749];2822.36;0.676238;1342.52;50"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;49;151;1762;[113";1726;196;"1800];2724.63;0.679341;4423.62;51"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;50;1848;1765;[1809";1740;1878;"1797];2877.85;0.560821;2446.56;52"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;51;1087;1771;[1066";1745;1120;"1813];2508.89;0.461358;2384.81;53"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;52;2124;1858;[2081";1825;2193;"1901];3133;0.624098;5536.17;54"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;53;1907;1900;[1874";1874;1940;"1928];2605.92;0.543407;2344.36;55"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;54;1665;1940;[1628";1902;1707;"1975];2713.58;0.576599;3628.32;56"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;55;1578;1938;[1544";1909;1622;"1971];3091.91;0.727878;3417.52;57"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;56;2126;1978;[2108";1959;2151;"1999];2516.95;0.708096;1274.38;58"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;57;1664;2033;[1639";2009;1686;"2058];2775.83;0.614538;1612.94;59"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;58;700;2068;[669";2031;738;"2106];2861.1;0.642468;3812.51;60"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;59;1014;2052;[996";2035;1035;"2080];2415.21;0.690626;1175.37;61"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;60;619;2095;[583";2071;643;"2137];2521.75;0.533476;2757.44;63"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;61;1003;2113;[975";2075;1075;"2160];2630.74;0.459583;4657.84;64"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;62;1404;2155;[1369";2094;1439;"2187];2872.39;0.701846;4673.81;65"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;63;608;2154;[587";2132;636;"2189];2295.5;0.60414;1983.44;66"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;64;467;219;[397";44;591;"289];2447.52;0.182983;21092.8;68"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;65;728;100;[713";82;752;"135];2915.8;0.344553;1261.61;69"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;66;1961;212;[1932";150;2071;"245];2851.56;0.338335;5424.39;70"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;67;376;284;[355";260;406;"312];2983.37;0.468129;1731.12;71"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;68;738;673;[708";645;759;"698];3244.63;0.336586;1675.76;72"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;69;1520;979;[1490";956;1546;"1004];2905.48;0.506569;1832.26;73"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I15;9;15;1;1;70;2099;1551;[2071";1522;2131;"1582];2434.68;0.172078;1787.55;74"
