;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;1;730;30;[702";7;748;"52];2726.85;0.659703;1504.35;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;2;335;72;[274";21;377;"103];2752.85;0.55115;5090.09;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;3;1313;118;[1263";83;1358;"160];2839.31;0.430935;4075.48;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;4;543;129;[521";108;570;"171];2692.35;0.514463;1923.82;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;5;1925;168;[1899";136;1948;"194];2932.72;0.74618;2292.19;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;6;804;175;[772";156;821;"204];2711.22;0.418997;1536.29;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;7;251;270;[235";247;278;"289];2657.14;0.686944;1228.6;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;8;1742;293;[1721";263;1772;"318];2743.06;0.570876;2086.71;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;9;685;323;[665";272;708;"366];2640.9;0.378007;2419.95;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;10;762;345;[722";295;790;"380];2722.17;0.56853;3522.92;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;11;2036;316;[2010";299;2054;"339];2744.32;0.677225;1312.71;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;12;1969;328;[1918";300;2004;"356];3777.82;0.719592;3867.87;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;13;337;387;[291";347;372;"435];2680.89;0.496854;4285.21;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;14;262;432;[237";376;280;"463];2576.37;0.467703;2451.89;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;15;602;420;[578";393;652;"490];2909.51;0.508907;3946.65;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;16;701;468;[638";430;730;"516];3100.15;0.578082;4393.81;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;17;448;468;[415";440;479;"493];2826.04;0.443787;2323.06;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;18;1145;508;[1123";469;1169;"532];2737.35;0.455821;2008.99;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;19;1782;514;[1746";493;1801;"535];2401.84;0.3511;1165.79;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J17;10;17;1;1;20;173;510;[149";493;192;"530];2480.56;0.690713;1082.75;22"
