;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;1;190;18;[163";2;212;"34];2611.63;0.843599;1207.31;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;2;1032;1939;[1011";1922;1053;"1972];2701;0.511366;1295.68;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;3;1973;28;[1953";6;1992;"67];2868.31;0.639061;1790.74;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;4;157;53;[125";17;196;"91];2920.55;0.741742;4135.1;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;5;1876;89;[1825";49;1904;"130];2668.32;0.458511;3237.6;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;6;1404;101;[1384";83;1441;"121];3283.55;0.665686;1526.71;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;7;1853;154;[1832";138;1881;"187];2786.37;0.564201;1451.12;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;8;473;213;[439";166;496;"251];2839.6;0.45724;2447.63;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;9;1733;192;[1712";167;1756;"229];3323.75;0.705458;2001.54;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;10;621;278;[587";238;652;"310];3261.72;0.536568;2861.78;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;11;332;271;[303";247;349;"291];3638;0.702633;1325.49;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;12;1962;271;[1944";254;1993;"292];3202.1;0.676775;1377.66;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;13;771;307;[743";278;804;"342];2765.25;0.602005;2616.91;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;14;1741;429;[1692";400;1770;"477];2942.44;0.538543;3686.88;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;15;524;442;[501";420;543;"463];3117.66;0.640987;1156.21;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;16;1484;486;[1459";456;1516;"560];3371.75;0.581933;4494.95;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;17;1806;494;[1766";459;1865;"530];2985.27;0.550795;5470.17;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J3;10;3;1;1;18;694;507;[642";470;737;"555];3121.6;0.546312;4964.46;19"
