;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;1;1497;1412;[1475";1391;1525;"1434];2503.87;0.644749;1516.06;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;2;1364;1608;[1339";1593;1381;"1633];3076;0.707645;1079.55;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;3;1295;1655;[1263";1634;1314;"1686];3148.2;0.475661;1476.67;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;4;260;1944;[237";1924;275;"1980];3043.5;0.446291;1353.17;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;5;671;117;[642";59;705;"138];3693.31;0.640618;2828.77;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;6;967;214;[934";186;994;"258];3588.51;0.55551;2698.88;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;7;634;283;[583";256;657;"311];3259.37;0.486664;2221.92;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;8;1146;298;[1115";273;1169;"318];2929.09;0.490865;1522.45;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;9;810;311;[778";280;856;"344];3240.24;0.529068;2955.46;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;10;325;344;[285";320;346;"366];3495.89;0.58196;1555.45;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;11;1368;382;[1331";330;1394;"405];2980.22;0.464367;2556.22;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;12;1025;403;[1007";388;1044;"444];3317.38;0.657194;1361.69;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;13;1593;522;[1574";502;1632;"549];3903.74;0.622515;1664.05;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;14;2159;572;[2111";548;2201;"602];3346.89;0.486403;2819.19;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;15;1525;600;[1507";578;1549;"618];3375.91;0.606315;1084.88;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;16;1084;632;[1064";614;1106;"648];3144.69;0.588503;1022.06;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;17;1176;646;[1151";625;1220;"670];3176.28;0.591452;2209.15;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;18;139;671;[102";632;206;"725];3548.62;0.656102;6472;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;19;2045;686;[2002";646;2114;"722];3693.29;0.6718;5640.51;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;20;899;679;[878";656;922;"709];3463.86;0.738353;1629.98;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;21;761;863;[745";843;778;"886];3417.1;0.730419;1170.05;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;22;1143;881;[1105";843;1176;"925];3158.77;0.621941;3663.46;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;23;395;1006;[355";956;443;"1052];4036.5;0.544604;5018.75;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;24;1943;1066;[1910";1050;1956;"1087];3301.28;0.570725;1139.17;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J1;10;1;1;1;25;1688;1111;[1639";1073;1706;"1145];2925.59;0.494223;2725.5;26"
