;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;44;1045;963;[1023";931;1064;"1023];2968.09;0.338924;2186.79;47"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;45;1665;984;[1617";939;1717;"1028];5940.88;0.916904;7423.8;48"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;46;1233;975;[1205";953;1255;"998];3057.96;0.358469;1442.6;49"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;47;980;984;[947";958;1001;"1038];2891.98;0.227625;2161.24;50"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;48;288;1037;[248";998;326;"1081];3060.05;0.701271;4731.3;51"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;49;436;1049;[407";1020;464;"1082];2882.09;0.568778;2425.27;52"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;50;1946;1079;[1911";1047;1971;"1109];2613.87;0.261398;1974.92;53"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;51;2105;1084;[2063";1051;2139;"1128];2931.19;0.506335;4416.16;54"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;52;1011;1112;[989";1077;1044;"1132];2811.7;0.308248;1655.53;55"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;53;719;1147;[694";1119;747;"1171];2687.96;0.319484;1657.66;56"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;54;1981;1164;[1947";1134;2013;"1187];2642.79;0.357629;1940.85;57"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;55;1004;1165;[972";1145;1027;"1188];2759.51;0.502739;1496.9;58"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;56;531;1217;[491";1181;569;"1255];4245.89;0.863727;4778.14;59"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;57;1731;1234;[1705";1195;1759;"1267];2679.27;0.433244;2374.17;60"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;58;286;1218;[261";1199;307;"1237];2557.5;0.521515;1231.8;61"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;59;2075;1244;[2032";1208;2117;"1282];4034.11;0.861283;4949.55;62"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;60;738;1314;[700";1278;776;"1352];4231.29;0.872276;4550.31;63"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;61;682;1351;[651";1322;718;"1382];3602.53;0.860648;3140.71;64"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;62;896;1403;[863";1373;927;"1435];3216.26;0.646524;3037.44;65"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;63;1745;1428;[1711";1393;1781;"1462];3429.71;0.692208;3791.21;66"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;64;999;1458;[956";1417;1044;"1501];5166.43;0.921236;6254.81;67"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;65;1815;1496;[1773";1459;1859;"1538];3449.28;0.714125;5706.52;68"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;66;309;1510;[288";1486;334;"1531];2533.75;0.413129;1228.6;69"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;67;1973;1563;[1912";1525;2010;"1599];3741.09;0.775541;5243.4;71"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;68;1448;1587;[1418";1551;1478;"1649];2994.17;0.555182;4591.83;72"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;69;107;1608;[63";1568;149;"1648];3802.12;0.82008;5218.91;73"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;70;1108;1623;[1086";1593;1134;"1648];2580.34;0.417898;1750.28;74"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;71;1528;1643;[1510";1625;1548;"1662];2578.32;0.580073;1101.91;75"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;72;1592;1664;[1569";1641;1613;"1688];2605.7;0.549506;1492.64;76"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;73;881;1700;[848";1662;918;"1732];2603.63;0.315184;2526.41;78"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;74;1617;1742;[1575";1703;1690;"1784];2568.08;0.440044;5951.39;79"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;75;789;1736;[755";1712;813;"1763];2714.47;0.453449;2245.34;80"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;76;285;1755;[241";1711;330;"1803];5101.73;0.94056;6935.12;81"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;77;136;1817;[53";1718;214;"1875];4935.65;0.803981;15815.4;82"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;78;1126;1787;[1103";1768;1146;"1809];2552.86;0.500108;1084.88;83"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;79;750;1804;[718";1780;776;"1826];2564.7;0.327897;1556.52;84"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;80;268;1883;[208";1847;304;"1921];4388.89;0.845947;5590.47;85"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;81;1371;1916;[1334";1878;1409;"1955];3683.94;0.843187;4544.99;87"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;82;1659;1915;[1638";1895;1681;"1936];2518.64;0.507572;1230.73;88"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;83;951;1997;[912";1953;990;"2041];4300.9;0.863937;5462.71;89"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;84;1520;1981;[1495";1961;1553;"2002];2526.52;0.526546;1593.78;90"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;85;202;2007;[166";1975;242;"2040];3161.54;0.845557;4167.04;91"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;86;1145;2017;[1099";1977;1199;"2062];4222.72;0.81867;6339.98;92"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;87;733;2054;[691";2018;770;"2103];3809.5;0.818506;5240.2;93"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;88;1278;2111;[1238";2069;1319;"2153];4314.88;0.916262;5649.03;94"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;89;873;539;[751";465;976;"629];3399.54;0.370676;18333.3;98"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;90;1156;103;[1132";72;1179;"141];3657.55;0.393789;2273.03;99"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;91;2166;737;[2143";719;2190;"757];2654.73;0.418346;1338.26;100"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;92;1064;808;[1040";791;1117;"826];3324.66;0.422339;1752.41;101"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;93;847;1075;[826";1046;873;"1100];2755.45;0.342665;1480.93;102"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;94;417;1185;[379";1121;472;"1222];2558.85;0.146266;3373.87;103"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;95;641;1528;[376";1160;1035;"1754];2572.28;0.0522466;152756;104"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A9;1;9;1;1;96;841;1350;[816";1329;861;"1377];2652.51;0.361317;1279.71;105"
