;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;1;1145;53;[1117";28;1166;"82];2482.83;0.696639;1664.05;1"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;2;227;356;[208";324;251;"371];2234.91;0.411031;1250.96;2"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;3;674;1808;[658";1795;717;"1821];2721.29;0.616501;1156.21;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;4;1447;219;[1405";180;1478;"255];2998.08;0.641949;3519.73;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;5;1455;269;[1419";244;1482;"311];3082.23;0.681611;2910.75;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;6;886;402;[870";361;917;"432];2765.84;0.410556;1868.46;8"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;7;209;388;[177";360;265;"417];2513.17;0.532207;3208.85;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;8;552;394;[524";364;599;"423];2688.63;0.464046;2390.14;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;9;1228;449;[1199";401;1266;"487];2951.15;0.47449;3184.36;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;10;312;504;[265";469;355;"538];3183.71;0.496053;3195.01;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;11;234;490;[219";473;270;"517];2720.54;0.654356;1241.38;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;12;239;538;[208";508;256;"554];2473.2;0.501067;1194.54;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;13;1218;551;[1181";526;1243;"584];3172.55;0.575647;2299.64;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;14;1509;567;[1477";531;1529;"605];2888.99;0.466999;2054.77;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;15;65;634;[46";614;87;"669];2604.92;0.589088;1296.74;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;16;1039;649;[1010";627;1063;"674];2366.43;0.505544;1537.35;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;17;255;716;[235";688;288;"732];2579.06;0.45;1164.73;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;18;517;708;[463";688;543;"729];3173.12;0.588198;2170.82;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;19;1006;729;[963";698;1039;"759];2599.3;0.501037;3107.71;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;20;1817;775;[1752";701;1872;"834];3112.16;0.571773;9331.65;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;21;1474;740;[1444";721;1535;"761];2715.84;0.483833;2549.83;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;22;180;814;[145";779;213;"839];2600.49;0.558139;2759.57;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;23;1032;814;[996";792;1054;"853];2744.07;0.575814;1990.89;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;24;1829;853;[1812";833;1861;"874];2600.52;0.770426;1466.02;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;25;647;946;[620";928;673;"976];2795.74;0.497851;1474.54;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;26;286;1070;[262";1051;317;"1108];2857.03;0.564671;2050.51;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;27;441;1180;[426";1137;483;"1213];2224.89;0.157968;2143.14;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;28;1862;1264;[1836";1238;1902;"1286];2649.71;0.456206;2328.39;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;29;2160;1399;[2140";1370;2183;"1416];2573;0.521487;1270.13;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;30;1896;1410;[1876";1393;1922;"1429];2733.85;0.706861;1172.18;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;31;1729;1451;[1679";1413;1767;"1481];2614.75;0.490894;3727.34;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;32;1435;1512;[1389";1476;1492;"1553];2920.7;0.62441;4960.2;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;33;1400;1581;[1371";1558;1441;"1609];2837.91;0.604709;2573.26;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;34;1161;1702;[1136";1677;1244;"1727];2730.86;0.342326;2743.6;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;35;1029;1754;[989";1727;1057;"1791];2746.15;0.511203;2855.39;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;36;638;1774;[616";1752;704;"1800];3376.71;0.600855;2864.97;38"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;37;177;1839;[152";1820;201;"1885];2831.62;0.607838;1966.41;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;38;1055;1850;[1017";1827;1086;"1880];2498.58;0.356877;2238.96;40"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;39;1539;1888;[1511";1831;1580;"1914];2769.85;0.423282;3356.84;41"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;40;1841;1876;[1819";1855;1862;"1898];2668.93;0.659269;1272.26;42"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;41;201;2110;[160";2069;260;"2149];2591.69;0.662019;4771.76;43"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;42;805;199;[784";183;828;"243];2798.69;0.326893;1619.33;44"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;43;887;1475;[491";321;1239;"1998];2313.58;0.0516707;613522;45"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L15;12;15;1;1;44;936;233;[902";213;976;"264];2368.11;0.223632;1928.08;46"
