;;;"ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;1;124;33;[99";8;153;"64];2483.15;0.913645;2400.78;3"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;2;670;75;[600";9;768;"144];3741.94;0.807733;17586.9;4"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;3;1275;76;[1239";40;1313;"116];2966.65;0.728614;4196.85;5"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;4;1006;140;[978";112;1039;"176];3249.21;0.763202;2632.88;6"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;5;74;223;[31";147;107;"260];2853.59;0.639983;5578.76;7"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;6;166;218;[132";185;201;"252];2592.01;0.718004;3450.53;9"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;7;1042;339;[991";302;1074;"381];3303.93;0.770938;4417.23;10"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;8;962;375;[922";330;993;"425];3089.53;0.557237;4541.79;11"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;9;1104;438;[1076";409;1142;"469];3250.59;0.740427;2882;12"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;10;1925;549;[1896";519;1952;"578];3298.16;0.761758;2573.26;13"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;11;1874;597;[1839";561;1907;"643];3657.27;0.741924;4231.98;14"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;12;1170;609;[1132";573;1204;"647];3205.5;0.71509;4005.21;15"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;13;508;617;[476";583;539;"654];3231.8;0.759884;3350.45;16"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;14;740;690;[708";635;771;"724];2856.78;0.658266;4195.78;17"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;15;1520;671;[1501";653;1536;"701];2491.21;0.622662;1189.21;18"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;16;1507;719;[1470";698;1526;"745];2762.36;0.489879;1612.94;19"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;17;1851;787;[1835";741;1888;"803];2212.24;0.225072;1196.67;20"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;18;2082;897;[1990";822;2139;"966];2139.71;0.190389;11870.8;21"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;19;1883;923;[1814";862;1949;"988];2230.04;0.461351;12456.4;22"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;20;1223;924;[1175";878;1273;"980];3435.83;0.768724;7314.14;23"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;21;1505;938;[1463";894;1550;"980];3370.16;0.844954;5870.47;24"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;22;1745;990;[1715";961;1780;"1023];2949.13;0.694678;2756.38;25"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;23;1359;995;[1332";964;1394;"1023];3253.8;0.719098;2693.56;26"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;24;1154;1068;[1111";1027;1202;"1110];3350.47;0.781305;6165.38;27"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;25;1534;1284;[1503";1255;1579;"1316];2462.63;0.597718;3174.78;28"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;26;1915;1501;[1875";1459;1952;"1554];3363.82;0.765518;5683.1;29"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;27;1765;1575;[1723";1534;1810;"1623];3780.48;0.809421;5845.99;30"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;28;2125;1731;[2089";1687;2166;"1770];2764.45;0.693836;4398.06;31"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;29;2066;1848;[2022";1809;2101;"1882];3114.77;0.746536;4244.75;32"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;30;858;1928;[815";1888;914;"1975];3744.16;0.801489;6276.1;33"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;31;1826;1989;[1780";1955;1874;"2026];3159.99;0.73167;4846.28;34"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;32;786;2099;[745";2062;839;"2144];2969.16;0.725719;5574.5;35"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;33;1325;2135;[1274";2087;1368;"2177];3376.32;0.736814;6171.77;36"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;34;1555;2148;[1523";2112;1591;"2183];2817.59;0.744778;3523.99;37"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;35;1675;95;[1614";31;1741;"188];2468.24;0.416071;15131.9;39"
"210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N24;14;24;1;1;36;2091;1421;[2071";1399;2114;"1447];2687.98;0.643854;1495.83;40"
