ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B12;2;12;1;1;1;1829;65;[1777,18,1873,118];2515.66;0.629216;6503.94;4
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B12;2;12;1;1;2;1170;92;[1114,52,1214,140];3416.36;0.825918;6437.93;5
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B12;2;12;1;1;3;833;115;[773,60,868,158];2560.78;0.461593;5776.78;6
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B12;2;12;1;1;4;732;112;[702,84,759,149];2583.89;0.556506;2549.83;7
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B12;2;12;1;1;5;1552;128;[1515,86,1585,170];2472.73;0.562281;3977.53;8
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B12;2;12;1;1;6;1786;171;[1749,122,1823,209];2580.72;0.65081;5157.16;9
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B12;2;12;1;1;7;497;173;[460,138,545,213];3019.49;0.678907;4978.3;10
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B12;2;12;1;1;8;1880;241;[1835,199,1927,285];3603.76;0.867556;6506.07;11
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B12;2;12;1;1;9;1079;240;[1045,205,1116,278];2986.22;0.682328;4098.9;12
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B12;2;12;1;1;10;1262;279;[1226,245,1303,316];2927.75;0.70177;4206.43;13
