ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;1;346;69;[287,10,392,120];2783.76;0.811805;8134.98;6
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;2;958;109;[848,62,1037,196];3179.93;0.649865;15734.4;7
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;3;202;160;[159,117,257,201];2812.24;0.790866;6757.33;8
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;4;1372;155;[1337,126,1410,186];2670.22;0.693952;3311.06;9
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;5;413;180;[363,131,466,232];3476.44;0.880351;8303.2;10
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;6;2061;185;[2019,132,2143,229];2967.73;0.791651;8252.09;11
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;7;1782;247;[1756,219,1812,280];2619.18;0.773642;2668.01;12
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;8;1844;253;[1809,219,1885,288];3124.25;0.908865;4526.89;13
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;9;1000;306;[936,254,1059,361];3705.42;0.859387;9854.39;14
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;10;2144;305;[2094,262,2188,352];3103.63;0.84412;6777.55;15
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;11;2044;302;[2009,265,2093,343];2595.21;0.667612;4473.65;16
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;12;1186;314;[1147,276,1225,351];3053.55;0.850244;4536.47;17
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;13;616;337;[583,305,654,370];2803.56;0.693273;3494.18;18
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;14;1472;374;[1397,315,1509,411];2454.57;0.522801;6777.55;19
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F17;6;17;1;1;15;587;391;[552,357,624,436];2783.25;0.752413;4433.2;20
