ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;1;1025;55;[988,20,1062,94];2913.42;0.79841;4549.24;11
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;2;851;57;[817,23,894,94];2658.75;0.734217;4220.27;12
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;3;157;68;[133,33,183,99];2214.83;0.789712;2628.62;13
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;4;680;74;[646,42,712,111];2467.18;0.632899;3216.3;14
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;5;363;111;[330,81,401,149];2471.27;0.618058;3427.1;15
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;6;1764;123;[1719,79,1813,177];3049.28;0.788005;7014.97;16
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;7;1943;131;[1905,95,1980,172];2840.48;0.8005;4464.07;17
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;8;1533;137;[1492,105,1572,191];2661.57;0.609222;4425.74;18
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;9;582;157;[547,123,618,195];2770.57;0.711012;3790.15;19
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;10;1206;176;[1165,133,1246,227];3187.89;0.789119;6231.39;20
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;11;2146;202;[2114,170,2184,232];2452.74;0.718197;3044.9;21
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;12;821;208;[786,174,855,248];2936.39;0.700046;3806.12;22
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;13;192;217;[161,179,233,247];2409.01;0.585596;3204.59;23
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;14;415;278;[375,239,467,321];3001.24;0.714094;5814.05;24
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;15;1651;299;[1601,242,1701,360];4088.52;0.928461;9702.14;25
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;16;2105;288;[2004,245,2149,350];3037.58;0.735896;9978.95;26
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;17;292;279;[254,246,327,313];2644.11;0.783505;3747.56;27
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;18;1559;328;[1511,268,1613,384];4490.47;0.883058;9206.02;28
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;19;235;312;[203,279,279,346];2755.48;0.849687;4238.37;29
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;20;1885;333;[1838,288,1928,377];3065.66;0.797279;6595.5;30
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;21;212;420;[173,385,249,455];2673.55;0.701843;4146.81;32
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;22;1427;433;[1376,390,1476,477];3472.41;0.800395;6769.04;33
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;23;1317;438;[1270,392,1365,489];3449.05;0.874443;7452.54;34
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;24;1656;435;[1619,399,1692,482];2814.42;0.61515;4666.36;35
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;25;1860;432;[1827,415,1896,471];2033;0.229692;1873.78;36
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;26;773;500;[727,449,816,547];3262.68;0.824107;6543.33;37
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;27;904;524;[844,483,943,608];2964.58;0.677995;8051.94;38
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;28;49;522;[8,483,94,567];2441.82;0.697286;5108.18;39
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;29;1462;521;[1430,490,1501,557];3061.95;0.749706;3803.99;40
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;30;1134;553;[1091,512,1176,596];3434.64;0.830211;5734.2;41
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;31;242;609;[189,575,284,643];2501.35;0.730969;4804.76;42
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;32;1739;615;[1705,585,1775,646];2956.23;0.758888;3430.3;43
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G14;7;14;1;1;33;1819;692;[1768,644,1869,741];2167.85;0.458312;7171.47;45
