ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;1;124;1832;[108,1802,148,1851];2256.71;0.697708;1466.02;1
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;2;914;2139;[892,2113,938,2167];2220.07;0.606936;1500.09;2
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;3;215;88;[192,62,238,120];2116.95;0.400553;1680.02;6
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;4;1018;139;[957,94,1104,175];3134.94;0.464991;6436.87;7
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;5;2015;148;[1952,94,2069,220];3129.4;0.527934;8520.38;8
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;6;2074;129;[2054,106,2096,153];3077.92;0.662143;1157.27;9
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;7;928;153;[911,124,966,170];2633.41;0.519183;1148.76;10
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;8;1702;243;[1680,163,1726,267];2840.37;0.372688;2877.75;11
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;9;698;312;[634,250,742,346];3288.49;0.599752;6454.97;12
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;10;170;301;[152,283,194,336];2277.29;0.599692;1409.59;13
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;11;391;392;[339,346,446,421];2514.92;0.388053;4498.14;14
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;12;791;379;[754,354,810,423];2331.57;0.182505;1994.09;15
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;13;2102;514;[2067,491,2135,544];2577.31;0.468766;2021.77;16
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;14;147;588;[109,554,182,626];2634.59;0.534054;3593.19;17
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;15;711;628;[672,584,759,697];3325.89;0.58917;5769.33;18
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;16;782;621;[765,603,854,645];2766.4;0.439105;2241.09;19
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;17;189;626;[165,605,233,649];2445.05;0.575812;1703.44;20
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;18;1399;698;[1355,672,1420,768];2500.22;0.39987;2889.46;21
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;19;1658;770;[1620,735,1678,809];2799.24;0.521476;2440.17;22
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;20;1321;865;[1304,822,1351,881];2383.54;0.413473;1541.61;23
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;21;991;858;[956,834,1018,884];2485.51;0.629094;1781.16;24
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;22;1820;880;[1800,852,1848,902];2287.35;0.282535;1457.5;25
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;23;537;935;[517,905,562,964];2389.7;0.497609;1652.33;26
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;24;344;932;[307,911,393,955];2696.22;0.535843;2455.08;27
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;25;2113;1019;[2086,995,2140,1047];2688.83;0.533711;1749.22;28
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;26;1039;1111;[1006,1096,1063,1136];2680.2;0.465378;1529.9;29
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;27;2037;1121;[2001,1096,2064,1145];2840.29;0.561425;2227.25;30
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;28;1108;1197;[1054,1146,1166,1257];2123.97;0.408438;8451.18;31
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;29;1484;1309;[1425,1273,1503,1359];2615.09;0.415924;3337.67;32
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;30;1957;1419;[1926,1385,1990,1459];3175.99;0.640206;2988.47;33
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;31;2057;1480;[2022,1447,2078,1496];2416.73;0.468236;1467.09;34
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;32;1257;1488;[1230,1476,1285,1550];2588.66;0.256888;2156.98;35
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;33;602;1509;[576,1489,621,1533];2453.34;0.483276;1473.47;36
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;34;1741;1571;[1714,1547,1761,1596];3014.66;0.628477;1672.56;37
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;35;582;1581;[548,1550,645,1618];3014.35;0.408788;3251.44;38
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;36;338;1638;[316,1614,354,1664];2874.9;0.588429;1223.28;39
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;37;1569;1771;[1555,1757,1599,1818];2485.26;0.370147;1264.8;40
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;38;1127;1845;[1094,1822,1192,1877];2814.13;0.368792;2441.24;41
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;39;2089;1952;[2050,1918,2127,1979];2680.21;0.496482;2855.39;42
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;40;1944;1196;[1888,1161,1969,1211];2154.02;0.209789;1091.26;43
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;41;1009;1559;[657,1256,1359,1818];2174.57;0.0375282;198813;44
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;42;1392;1528;[1318,1484,1474,1561];2158.43;0.197329;5060.28;45
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;43;1424;1630;[1407,1614,1445,1748];2149.8;0.234253;2112.26;46
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;44;716;128;[679,108,734,155];2984.32;0.497335;1594.84;47
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;45;548;285;[519,258,571,306];2838.7;0.421548;1550.13;48
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;46;2043;466;[2022,448,2082,496];2476.07;0.589518;1685.34;49
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;47;1735;790;[1707,761,1759,820];2271.07;0.208576;1539.48;50
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;48;1287;803;[1265,783,1335,820];2346.97;0.261002;1355.3;51
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;49;1765;913;[1734,893,1788,942];2337.77;0.470726;1690.66;52
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;50;1042;1310;[1023,1293,1073,1334];2485.35;0.425036;1215.83;53
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;51;1307;1458;[1292,1422,1330,1488];2400.5;0.225167;1026.32;54
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;L2;12;2;1;1;52;1019;1818;[983,1790,1039,1836];2691.48;0.267518;1175.37;55
