;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;1;135;39;[102,6,169,91];3773.47;0.905603;4342.7;2;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;2;629;46;[608,24,657,72];3100.65;0.797695;1767.32;3;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;3;1223;94;[1144,31,1301,148];4958.56;0.860995;13507.2;4;True;alive
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;4;434;70;[404,40,465,103];4037.1;0.933248;2994.86;5;True;alive
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;5;337;110;[299,66,376,147];4743.54;0.906699;4787.73;6;True;alive
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;6;564;182;[499,123,617,232];5122.27;0.875583;9286.93;7;True;alive
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;7;1917;223;[1615,124,1976,334];4594.15;0.452665;40534.4;8;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;8;280;161;[253,137,304,187];3077.19;0.904358;1925.95;9;True;alive
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;9;97;184;[60,146,137,224];4010.67;0.903488;4480.04;10;True;alive
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;10;801;221;[742,173,867,271];4922.23;0.90403;9538.19;11;True;alive
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;11;253;377;[72,187,365,455];5809.0;0.631103;38922.5;12;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;12;937;249;[893,204,987,321];5555.89;0.896559;8682.21;13;True;alive
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;1;13;1009;256;[977,225,1041,296];4316.19;0.964799;3682.62;14;True;alive
