;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;1;853;104;[807,61,899,149];2380.39;0.744106;6473.06;8;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;2;976;164;[908,88,1044,257];2753.62;0.764905;16375.4;9;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;3;340;146;[290,98,389,204];2542.53;0.79455;8352.17;10;True;alive
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;4;1451;177;[1414,142,1488,226];2405.68;0.649099;4440.65;11;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;5;184;200;[139,153,235,264];2410.7;0.693988;8377.72;12;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;6;676;224;[640,186,714,265];2393.19;0.698186;4760.04;13;True;alive
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;7;459;232;[412,191,519,282];2325.01;0.632717;6914.89;14;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;8;1287;241;[1218,198,1327,308];2622.84;0.64025;7682.51;15;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;9;1871;294;[1799,230,1936,362];2633.32;0.754089;12760.9;16;True;alive
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;10;68;293;[25,252,115,335];2232.42;0.701603;5998.23;17;True;alive
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;11;740;302;[696,264,799,344];2433.6;0.652874;6174.96;18;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;12;1121;323;[1087,297,1153,352];2279.08;0.62347;2511.51;19;False;dead
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;13;1979;346;[1937,306,2055,397];2263.16;0.589934;7514.29;21;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;14;1300;384;[1229,327,1344,427];2736.83;0.740815;8445.86;22;True;alive
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;15;665;398;[616,347,723,472];2586.74;0.678228;9810.74;23;False;dead
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;16;1051;400;[1014,355,1089,439];2578.17;0.575371;4785.6;24;False;dead
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;17;1766;463;[1705,366,1868,532];2570.74;0.613809;13118.6;25;False;dead
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;18;1276;464;[1239,424,1314,509];2656.34;0.76157;4904.84;26;True;alive
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;19;357;486;[301,431,412,554];2531.42;0.661201;10230.2;27;False;dead
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;20;1646;547;[1592,494,1706,600];2812.74;0.79275;9700.01;28;True;alive
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;21;1355;538;[1328,519,1372,560];2249.69;0.556732;1253.09;29;False;dead
21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;22;1933;590;[1867,527,2006,653];2525.24;0.632544;12962.1;30;False;dead
22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;23;1682;725;[1633,666,1731,774];2724.83;0.733512;8303.2;32;True;alive
23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;24;356;724;[309,686,390,774];2280.27;0.624122;4721.72;33;False;dead
24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;25;1815;730;[1774,691,1866,770];2457.22;0.72432;5100.73;34;True;alive
25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;26;1516;777;[1466,728,1562,835];2801.08;0.778398;8244.64;35;True;alive
26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;27;1387;766;[1350,729,1425,804];2495.11;0.63981;4222.4;36;False;dead
27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;28;1227;784;[1182,739,1274,830];2841.37;0.779107;7006.45;37;True;alive
28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;29;167;841;[150,822,185,868];1884.15;0.496172;1129.59;38;False;dead
29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;30;277;901;[226,852,327,954];2493.76;0.730315;7680.38;40;True;alive
30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;31;609;905;[574,872,651,943];2281.07;0.596744;3939.2;41;False;dead
31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F18;6;18;1;1;32;2140;930;[2104,895,2179,967];2333.69;0.708851;4217.07;42;True;alive
